"astro-ph/0605172","Puragra (Raja) GuhaThakurta","Puragra Guhathakurta, James C. Ostheimer, Karoline M. Gilbert, R.
  Michael Rich, Steven R. Majewski, Jasonjot S. Kalirai, David B. Reitzel,
  Michael C. Cooper, and Richard J. Patterson","Discovery of an Extended Halo of Metal-poor Stars in the Andromeda
  Spiral Galaxy","see astro-ph/0502366",,,,"astro-ph",,"  This paper has been withdrawn. Please see astro-ph/0502366.
","[{""version"":""v1"",""created"":""Mon, 8 May 2006 03:32:21 GMT""},{""version"":""v2"",""created"":""Tue, 9 May 2006 02:11:16 GMT""},{""version"":""v3"",""created"":""Thu, 13 Jul 2006 16:37:02 GMT""}]","2007-05-23"
"astro-ph/0605189","Alexei Moiseev","T.A. Lozinskaya (1), A.V. Moiseev (2), V.Yu. Avdeev (1), O.V. Egorov
  (1)((1) Sternberg Astronomical Institute, (2) Special Astrophysical
  Observatory)","Structure and Kinematics of the Interstellar Medium in the Star-Forming
  Region in the BCD Galaxy VIIZw403 (UGC6456)","to appear in Astronomy Letters, 13 pages, 6 postscript figures, 1 in
  colour","Astron.Lett. 32 (2006) 361-375; Pisma Astron.Zh. 32 (2006) 408-418","10.1134/S1063773706060016",,"astro-ph",,"  The structure and kinematics of ionized gas in the star-forming region in the
BCD galaxy VIIZw403 (UGC6456) are analyzed using observations with the SCORPIO
focal reducer on the 6-m Special Astrophysical Observatory telescope in three
modes: direct imaging (in the H-alpha, [OIII], and [SII] lines), long-slit
spectroscopy, and spectroscopy with a scanning Fabry-Perot interferometer. In
addition to the previously known bright HII regions and the faint giant ring
that surrounds the entire star-forming region, many new faint diffuse and arc
structures have been detected. Fine structure of the giant ring has been
revealed. We do not confirm the previously detected expansion of the bright
shells around young stellar associations with a velocity of 50-70 km/s. We have
estimated their expansion velocities to be no higher than 15-20 km/s; the
corresponding kinematic age, no younger than 3-4 Myr, agrees well with the age
of the compact OB associations related to them. We associate the faint extended
filamentary and diffuse regions of ionized gas identified in nearly the entire
central region of the galaxy and the giant HII ring with the older (10 Myr)
stellar population of the most recent starburst. Weak high-velocity [OIII] and
H-alpha line wings (up to 300 km/s from the line center) have been detected in
the brightest HII region. Such velocities have been observed in the galaxy for
the first time. The previously published H-alpha luminosity measurements for
the galaxy are refined.
","[{""version"":""v1"",""created"":""Sun, 7 May 2006 22:13:37 GMT""}]","2009-11-11"
"astro-ph/0605190","Jon M. Miller","J. M. Miller (1), J. Homan (2), G. Miniutti (3) ((1) University of
  Michigan, (2) MIT, (3) University of Cambridge)","A Prominent Accretion Disk in the Low-Hard State of the Black Hole
  Candidate SWIFT J1753.5-0127","4 pages, 3 figures, ApJ, in press","Astrophys.J.652:L113-L116,2006","10.1086/510015",,"astro-ph",,"  We report on simultaneous XMM-Newton and RXTE observations of the
stellar-mass black hole candidate SWIFT J1753.5-0127. The source was observed
in the low-hard state, during the decline of a hard outburst. The inner
accretion disk is commonly assumed to be radially truncated in the low-hard
state, and it has been suggested that this property may be tied the production
of steady, compact jets. Fits to the X-ray spectra of SWIFT J1753.5-0127 with a
number of simple models clearly reveal a cool (kT ~ 0.2 keV) accretion disk.
The disk component is required at more than the 8 sigma level of confidence.
Although estimates of inner disk radii based on continuum spectroscopy are
subject to considerable uncertainty, fits with a number of models suggest that
the disk is observed at or close to the innermost stable circular orbit.
Recently, an observation of GX 339-4 revealed a disk extending to the innermost
stable circular orbit at L_X/L_Edd ~ 0.05; our results from SWIFT J1753.5-0127
may extend this finding down to L_X/L_Edd ~ 0.003 (d/8.5 kpc)^2 (M/Msun). We
discuss our results within the context of low-luminosity accretion flow models
and disk-jet connections.
","[{""version"":""v1"",""created"":""Mon, 8 May 2006 01:59:05 GMT""},{""version"":""v2"",""created"":""Fri, 25 Aug 2006 17:58:07 GMT""}]","2009-11-11"
"astro-ph/0605191","Rene A. Ong","Rene A. Ong","The Status of VHE Gamma-Ray Astronomy","29 pages, 9 figures, Rapporteur Talk at ICRC 2005",,,,"astro-ph",,"  This paper presents a summary of the status of the field of very high-energy
(VHE) gamma-ray astronomy, as of early 2006. The paper is based on the
Rapporteur Talk given at the 29th International Cosmic Ray Conference in Pune,
India (ICRC 2005). It covers astrophysical results from observations made by
high-energy and very high-energy telescopes operating at photon energies above
1 GeV. The majority of recent observations in this field have been made by
ground-based telescopes using the atmospheric Cherenkov or air shower
techniques.
","[{""version"":""v1"",""created"":""Mon, 8 May 2006 03:44:47 GMT""}]","2007-05-23"
"astro-ph/0605192","LiFeng Xing","Li-Feng Xing, Xiao-Bin Zhang and Jian-Yan Wei","Photometric monitoring of the ROSAT selected weak-line T Tauri stars in
  the Taurus-Auriga field","14 pages, 6 figures. Accepted for publication in ChJAA",,,,"astro-ph",,"  We monitored the light variations of 22 weak-line T Tauri stars (WTTS)
discovered among the X-ray sources in the field of the Taurus-Auriga cloud. The
photometric variability of 12 out of these WTTS samples is confirmed. They are
all proved to be in periodic variations. By using the methods of the Phase
Dispersion Minimization (PDM) and Fourier analysis, the rotational periods of
these stars were determined based on this observation. Most of them are found
to be shorter than one day. This gives further evidences for the spin up of
solar-type stars as predicted by models of angular momentum evolution of
pre-main sequence stars.
","[{""version"":""v1"",""created"":""Mon, 8 May 2006 03:26:03 GMT""}]","2007-05-23"
"astro-ph/0605193","Takaya Nozawa","Takaya Nozawa, Takashi Kozasa, Asao Habe (Hokkaido University)","Dust Destruction in the High-Velocity Shocks Driven by Supernovae in the
  Early Universe","49 pages including 7 tables and 25 figures, accepted for publication
  in ApJ","Astrophys.J.648:435-451,2006","10.1086/505639",,"astro-ph",,"  We investigate the destruction of dust grains by sputtering in the
high-velocity interstellar shocks driven by supernovae (SNe) in the early
universe to reveal the dependence of the time-scale of dust destruction on the
gas density $n_{{\rm H}, 0}$ in the interstellar medium (ISM) as well as on the
progenitor mass $M_{\rm pr}$ and explosion energy $E_{\rm 51}$ of SN. The
sputtering yields for the combinations of dust and ion species of interest to
us are evaluated by applying the so-called universal relation with a slight
modification. The dynamics of dust grains and their destruction by sputtering
in shock are calculated by taking into account the size distribution of each
dust species, together with the time evolution of temperature and density of
gas in spherically symmetric shocks. The results of calculations show that the
efficiency of dust destruction depends not only on the sputtering yield but
also on the initial size distribution of each grain species. The efficiency of
dust destruction increases with increasing $E_{\rm 51}$ and/or increasing
$n_{{\rm H}, 0}$, but is almost independent of $M_{\rm pr}$ as long as $E_{\rm
51}$ is the same. The mass of gas swept up by shock is the increasing function
of $E_{\rm 51}$ and the decreasing function of $n_{{\rm H}, 0}$. Combining
these results, we present the approximation formula for the time-scale of
destruction for each grain species in the early universe as a function of
$E_{\rm 51}$ and $n_{{\rm H}, 0}$. This formula is applicable for investigating
the evolution of dust grains at the early epoch of the universe with the
metallicity of $Z \la 10^{-3}$ $Z_\odot$. The effects of the cooling processes
of gas on the destruction of dust are briefly discussed.
","[{""version"":""v1"",""created"":""Mon, 8 May 2006 04:47:51 GMT""}]","2008-11-26"
"astro-ph/0605194","Fumiharu Yamoto","Fumiharu Yamoto and Minoru Sekiya","Two evolutional paths of an axisymmetric gravitational instability in
  the dust layer of a protoplanetary disk","4 pages, 3 figures","Astrophys.J.646:L155-L158,2006","10.1086/507098",,"astro-ph",,"  Nonlinear numerical simulations are performed to investigate the density
evolution in the dust layer of a protoplanetary disk due to the gravitational
instability and dust settling toward the midplane. We assume the region where
the radial pressure gradient at equilibrium is negligible so that the
shear-induced instability is avoided, and also restrict to an axisymmetric
perturbation as a first step of nonlinear numerical simulations of the
gravitational instability. We find that there are two different evolutional
paths of the gravitational instability depending on the nondimensional gas
friction time, which is defined as the product of the gas friction time and the
Keplerian angular velocity. If the nondimensional gas friction time is equal to
0.01, the gravitational instability grows faster than dust settling. On the
other hand, if the nondimensional gas friction time is equal to 0.1, dust
aggregates settle sufficiently before the gravitational instability grows. In
the latter case, an approximate analytical calculation reveals that dust
settling is faster than the growth of the gravitational instability regardless
of the dust density at the midplane. Thus, the dust layer becomes extremely
thin and may reach a few tenth of the material density of the dust before the
gravitational instability grows.
","[{""version"":""v1"",""created"":""Mon, 8 May 2006 08:21:38 GMT""}]","2009-11-11"
"astro-ph/0605195","Aseem Paranjape","Aseem Paranjape and T. P. Singh (TIFR, Mumbai)","The Possibility of Cosmic Acceleration via Spatial Averaging in
  Lemaitre-Tolman-Bondi Models","15 pages, 5 figures; (v2) figures 2 and 3 corrected, references
  added, main conclusions remain unchanged; (v3) some clarificatory remarks
  added, to appear in Class. Quantum Grav","Class.Quant.Grav.23:6955-6969,2006","10.1088/0264-9381/23/23/022",,"astro-ph gr-qc",,"  We investigate the possible occurrence of a positive cosmic acceleration in a
spatially averaged, expanding, unbound Lemaitre-Tolman-Bondi cosmology. By
studying an approximation in which the contribution of three-curvature
dominates over the matter density, we construct numerical models which exhibit
acceleration.
","[{""version"":""v1"",""created"":""Mon, 8 May 2006 10:00:41 GMT""},{""version"":""v2"",""created"":""Mon, 22 May 2006 04:02:00 GMT""},{""version"":""v3"",""created"":""Mon, 25 Sep 2006 13:56:06 GMT""}]","2009-11-11"
"astro-ph/0605196","Mihalis Mathioudakis Dr","M. Mathioudakis, D.S. Bloomfield, D.B. Jess, V.S. Dhillon, T.R. Marsh","The periodic variations of a white-light flare observed with ULTRACAM","10 pages, 3 figures, accepted for Astronomy Astrophysics",,"10.1051/0004-6361:20054752",,"astro-ph",,"  High time resolution observations of a white--light flare on the active star
EQ PegB show evidence of intensity variations with a period of approximately 10
s. The period drifts to longer values during the decay phase of the flare. If
the oscillation is interpreted as an impulsively--excited, standing--acoustic
wave in a flare loop, the period implies a loop length of 1.7 Mm and 3.4 Mm for
the case of the fundamental mode and the second harmonic, respectively.
However, the small loop lengths imply a very high modulation depth making the
acoustic interpretation unlikely. A more realistic interpretation may be that
of a fast--MHD wave, with the modulation of the emission being due to the
magnetic field. Alternatively, the variations could be due to a series of
reconnection events. The periodic signature may then arise as a result of the
lateral separation of individual flare loops or current sheets with oscillatory
dynamics (i.e. periodic reconnection).
","[{""version"":""v1"",""created"":""Mon, 8 May 2006 11:38:47 GMT""}]","2009-11-11"
"astro-ph/0605197","Kadri Yakut -","M. Yildiz (1), K.Yakut (1,2), H. Bakis (3) and A. Noels (4) ((1)Ege
  University (2)Catholic University of Leuven (3)Canakkale Onsekiz Mart
  University (4)University of Liege)","Modelling the components of binaries in Hyades: The dependence of the
  mixing-length parameter on stellar mass","11 pages, 7 figures, accepted for publication in MNRAS","Mon.Not.Roy.Astron.Soc.368:1941-1948,2006","10.1111/J.1365-2966.2006.10275.X",,"astro-ph",,"  We present our findings based on a detailed analysis for the binaries of the
Hyades, in which the masses of the components are well known. We fit the models
of components of a binary system to the observations so as to give the observed
total V and B-V of that system and the observed slope of the main-sequence in
the corresponding parts. According to our findings, there is a very definite
relationship between the mixing-length parameter and the stellar mass. The
fitting formula for this relationship can be given as $alpha = 9.19
(M/M_sun-0.74)^{0.053}-6.65$, which is valid for stellar masses greater than
0.77 M_sun. While no strict information is gathered for the chemical
composition of the cluster, as a result of degeneracy in the colour-magnitude
diagram, by adopting Z=0.033 and using models for the components of 70 Tau and
theta^2 Tau we find the hydrogen abundance to be X=0.676 and the age to be 670
Myr. If we assume that Z=0.024, then X=0.718 and the age is 720 Myr. Our
findings concerning the mixing length parameter are valid for both sets of the
solution. For both components of the active binary system V818 Tau, the
differences between radii of the models with Z=0.024 and the observed radii are
only about 4 percent. More generally, the effective temperatures of the models
of low mass stars in the binary systems studied are in good agreement with
those determined by spectroscopic methods.
","[{""version"":""v1"",""created"":""Mon, 8 May 2006 13:42:48 GMT""}]","2008-11-26"
