"astro-ph/0605671","Mar\'ia Montero-Casta\~no","Maria Montero-Castano, Robeson M. Herrnstein and Paul T.P. Ho","Hot Molecular Gas in the Nuclear Region of IC 342","26 pages, 10 figures","Astrophys.J.646:919-928,2006","10.1086/505103",,"astro-ph",,"  We present the first interferometric detection of extragalactic NH_3(6,6)
emission in the nearby galaxy IC 342 made using the VLA. The data have a
resolution of 7.8''x 5.0'' and trace hot (T ~ 412 K) and dense (> 10^{4}
cm^{-3}) molecular gas. We have covered a 170''x 300'' area, and detect two
very strong line emission peaks, likely associated with the two strongest star
formation regions of the central part of the galaxy. We compare these emission
peaks to CO (1-0) and (2-1) emission data, which are the most abundant CO
transitions and trace spatially extended emission. The NH_3(6,6) emission is
also compared to emission data from three high-density, nitrogen bearing
tracers: HNC(1-0), HC_3N(10-9) and N_2H^{+}. Our results suggest that the
molecular mass in the nuclear region of IC 342 has at least two different
components, a dense and cold component and a less dense and hotter component.
","[{""version"":""v1"",""created"":""Fri, 26 May 2006 16:22:43 GMT""}]","2008-11-26"
"astro-ph/0605672","Sergey Mashchenko","Sergey Mashchenko, H. M. P. Couchman and James Wadsley","Cosmological puzzle resolved by stellar feedback in high redshift
  galaxies","8 pages, 2 color figures; accepted for publication in Nature","Nature 442 (2006) 539","10.1038/nature04944",,"astro-ph",,"  The standard cosmological model, now strongly constrained by direct
observation at early epochs, is very successful in describing the structure of
the evolved universe on large and intermediate scales. Unfortunately, serious
contradictions remain on smaller, galactic scales. Among the major small-scale
problems is a significant and persistent discrepancy between observations of
nearby galaxies, which imply that galactic dark matter (DM) haloes have a
density profile with a flat core, and the cosmological model, which predicts
that the haloes should have divergent density (a cusp) at the centre. Here we
use numerical N-body simulations to show that random bulk motions of gas in
small primordial galaxies, of the magnitude expected in these systems, result
in a flattening of the central DM cusp on short timescales (of order 10^8
years). Gas bulk motions in early galaxies are driven by supernova explosions
which result from ongoing star formation. Our mechanism is general and would
have operated in all star-forming galaxies at redshifts z>~ 10. Once removed,
the cusp cannot be reintroduced during the subsequent mergers involved in the
build-up of larger galaxies. As a consequence, in the present universe both
small and large galaxies would have flat DM core density profiles, in agreement
with observations.
","[{""version"":""v1"",""created"":""Fri, 26 May 2006 17:19:44 GMT""}]","2009-11-11"
"astro-ph/0605673","Patr\'icia Figueir\'o  Spinelli","P. F. Spinelli, T. Storchi-Bergmann, C. H. Brandt, D. Calzetti","An Atlas of STIS-HST Spectra of Seyfert Galaxies","25 pages, 7 figures Accepted for publication in the Astrophysical
  Journal Supplement",,"10.1086/505910",,"astro-ph",,"  We present a compilation of spectra of 101 Seyfert galaxies obtained with the
Space Telescope Imaging Spectrograph (HST-STIS), covering the UV and/or optical
spectral range. Information on all the available spectra have been collected in
a Mastertable, which is a very useful tool for anyone interested in a quick
glance at the existent STIS spectra for Seyfert galaxies in the HST archive,
and it can be recovered electronically at the URL address
www.if.ufrgs.br/~pat/atlas.htm. Nuclear spectra of the galaxies have been
extracted in windows of 0.2 arcsec for an optimized sampling (as this is the
slit width in most cases), and combined in order to improve the signal-to-noise
ratio and provide the widest possible wavelength coverage. These combined
spectra are also available electronically.
","[{""version"":""v1"",""created"":""Fri, 26 May 2006 19:15:29 GMT""}]","2015-06-24"
"astro-ph/0605674","Adrienne M. Juett","Adrienne M. Juett (Virginia), Norbert S. Schulz (MIT), Deepto
  Chakrabarty (MIT) and Thomas W. Gorczyca (Western Michigan)","High-Resolution X-ray Spectroscopy of the Interstellar Medium II: Neon
  and Iron Absorption Edges","15 pages, 12 figures, accepted for publication in the Astrophysical
  Journal (Vol. 648, September 10 issue)","Astrophys.J.648:1066-1078,2006","10.1086/506189",,"astro-ph",,"  We present high-resolution spectroscopy of the neon K-shell and iron L-shell
interstellar absorption edges in nine X-ray binaries using the High Energy
Transmission Grating Spectrometer (HETGS) onboard the Chandra X-ray
Observatory. We found that the iron absorption is well fit by an experimental
determination of the cross-section for metallic iron, although with a slight
wavelength shift of ~20 mA. The neon edge region is best fit by a model that
includes the neutral neon edge and three Gaussian absorption lines. We identify
these lines as due to the 1s-2p transitions from Ne II, Ne III, and Ne IX. As
we found in our oxygen edge study, the theoretical predictions for neutral and
low-ionization lines all require shifts of ~20 mA to match our data. Combined
with our earlier oxygen edge study, we find that a best fit O/Ne ratio of
5.4+/-1.6, consistent with standard interstellar abundances. Our best fit Fe/Ne
ratio of 0.20+/-0.03 is significantly lower than the interstellar value. We
attribute this difference to iron depletion into dust grains in the
interstellar medium. We make the first measurement of the neon ionization
fraction in the ISM. We find Ne II/Ne I ~ 0.3 and Ne III/Ne I ~ 0.07. These
values are larger than is expected given the measured ionization of
interstellar helium. For Ne IX, our results confirm the detection of the hot
ionized interstellar medium of the Galaxy.
","[{""version"":""v1"",""created"":""Fri, 26 May 2006 20:00:40 GMT""}]","2008-11-26"
"astro-ph/0605675","Tijana Prodanovic","T. Prodanovic, B. D. Fields","Can Galactic Cosmic Rays Account for Solar 6Li Without Overproducing
  Gamma Rays?","4 pages, 1 figure To be published in ApJL","Astrophys.J. 645 (2006) L125-L128","10.1086/506205",,"astro-ph",,"  Cosmic-ray interactions with interstellar gas produces both 6Li, which
accumulates in the interstellar medium (ISM), and $\pi^0$ mesons, which decay
to gamma-rays which propagate throughout the cosmos. Local 6Li abundances and
extragalactic gamma-rays thus have a common origin which tightly links them. We
exploit this connection to use gamma-ray observations to infer the contribution
to 6Li nucleosynthesis by standard Galactic cosmic-ray (GCR) interactions with
the ISM. Our calculation uses a carefully propagated cosmic-ray spectrum and
accounts for 6Li production from both fusion reactions ($\alpha \alpha \to
^6Li$) as well as from spallation channels (${p,\alpha+CNO \to ^6Li$). We find
that although extreme assumptions yield a consistent picture, more realistic
ones indicate that solar 6Li cannot be produced by standard GCRs alone without
overproducing the hadronic gamma rays. Implications for the primordial 6Li
production by decaying dark matter and cosmic rays from cosmological structure
formation are discussed. Upcoming gamma-ray observations by GLAST will be
crucial for determining the resolution of this problem.
","[{""version"":""v1"",""created"":""Fri, 26 May 2006 20:01:04 GMT""}]","2009-11-11"
"astro-ph/0605676","Misty Bentz","Stephan Frank, Misty C. Bentz, Krzysztof Z. Stanek, Smita Mathur,
  Matthias Dietrich, Bradley M. Peterson, and David W. Atlee (The Ohio State
  University)","Disparate MgII Absorption Statistics towards Quasars and Gamma-Ray
  Bursts : A Possible Explanation","12 pages, 2 figures; substantially revised model calculation;
  accepted for publication in Astrophysics & Space Science as a Letter",,"10.1007/s10509-007-9699-x",,"astro-ph",,"  We examine the recent report by Prochter et al. (2006) that gamma-ray burst
(GRB) sight lines have a much higher incidence of strong MgII absorption than
quasar sight lines. We propose that the discrepancy is due to the different
beam sizes of GRBs and quasars, and that the intervening MgII systems are
clumpy with the dense part of each cloudlet of a similar size as the quasars,
i.e. < 10^16 cm, but bigger than GRBs. We also discuss observational
predictions of our proposed model. Most notably, in some cases the intervening
MgII absorbers in GRB spectra should be seen varying, and quasars with smaller
sizes should show an increased rate of strong MgII absorbers. In fact, our
prediction of variable MgII lines in the GRB spectra has been now confirmed by
Hao et al. (2007), who observed intervening FeII and MgII lines at z=1.48 to be
strongly variable in the multi-epoch spectra of z=4.05 GRB060206.
","[{""version"":""v1"",""created"":""Fri, 26 May 2006 22:02:02 GMT""},{""version"":""v2"",""created"":""Mon, 15 Jan 2007 21:44:05 GMT""},{""version"":""v3"",""created"":""Tue, 23 Oct 2007 03:40:28 GMT""}]","2009-11-11"
"astro-ph/0605677","Mario G. Santos","Mario G. Santos (CENTRA - IST) and Asantha Cooray (UC Irvine)","Cosmological and Astrophysical Parameter Measurements with 21-cm
  Anisotropies During the Era of Reionization","20 pages, 13 figures and 10 tables. Minor changes to match version
  accepted by Phys.Rev.D","Phys.Rev. D74 (2006) 083517","10.1103/PhysRevD.74.083517",,"astro-ph",,"  We study the prospects for extracting cosmological and astrophysical
parameters from the low radio frequency 21-cm background due to the spin-flip
transition of neutral Hydrogen during and prior to the reionization of the
Universe. We make use of the angular power spectrum of 21-cm anisotropies,
which exists due to inhomogeneities in the neutral Hydrogen density field, the
gas temperature field, the gas velocity field, and the spatial distribution of
the Lyman-$\alpha$ intensity field associated with first luminous sources that
emit UV photons. We extract parameters that describe both the underlying mass
power spectrum and the global cosmology, as well as a set of simplified
astrophysical parameters that connect fluctuations in the dark matter to those
that govern 21-cm fluctuations. We also marginalize over a model for the
foregrounds at low radio frequencies. In this general description, we find
large degeneracies between cosmological parameters and the astrophysical
parameters, though such degeneracies are reduced when strong assumptions are
made with respect to the spin temperature relative to the CMB temperature or
when complicated sources of anisotropy in the brightness temperature are
ignored. Some of the degeneracies between cosmological and astrophysical
parameters are broken when 21-cm anisotropy measurements are combined with
information from the CMB, such as the temperature and the polarization
measurements with Planck. While the overall improvement on the cosmological
parameter estimates is not significant when measurements from first-generation
interferometers are combined with Planck, such a combination can measure
astrophysical parameters such as the ionization fraction in several redshift
bins with reasonable accuracy.
","[{""version"":""v1"",""created"":""Fri, 26 May 2006 20:06:31 GMT""},{""version"":""v2"",""created"":""Mon, 29 May 2006 21:49:11 GMT""},{""version"":""v3"",""created"":""Tue, 7 Nov 2006 16:04:53 GMT""}]","2009-11-11"
"astro-ph/0605678","Philip Hopkins","Philip F. Hopkins (1), Gordon T. Richards (2), Lars Hernquist (1) ((1)
  Harvard/CfA, (2) Johns Hopkins)","An Observational Determination of the Bolometric Quasar Luminosity
  Function","24 pages, 11 figures. Submitted to ApJ. A routine to return the QLF
  from the fits herein is available at
  http://www.cfa.harvard.edu/~phopkins/Site/qlf.html","Astrophys.J.654:731-753,2007","10.1086/509629",,"astro-ph",,"  We combine a large set of quasar luminosity function (QLF) measurements from
the rest-frame optical, soft and hard X-ray, and near- and mid-infrared bands
to determine the bolometric QLF in the redshift interval z=0-6. Accounting for
the observed distributions of quasar column densities and variation of spectral
energy distribution (SED) shapes, and their dependence on luminosity, makes it
possible to integrate the observations in a reliable manner and provides a
baseline in redshift and luminosity larger than that of any individual survey.
We infer the QLF break luminosity and faint-end slope out to z~4.5 and confirm
at high significance (>10sigma) previous claims of a flattening in both the
faint- and bright-end slopes with redshift. With the best-fit estimates of the
column density distribution and quasar SED, which both depend on luminosity, a
single bolometric QLF self-consistently reproduces the observed QLFs in all
bands and at all redshifts for which we compile measurements. Ignoring this
luminosity dependence does not yield a self-consistent bolometric QLF and there
is no evidence for any additional dependence on redshift. We calculate the
expected relic black hole mass function and mass density, cosmic X-ray
background, and ionization rate as a function of redshift and find they are
consistent with existing measurements. The peak in the total quasar luminosity
density is well-constrained at z=2.15+/-0.05. We provide a number of fitting
functions to the bolometric QLF and its manifestations in various bands, and a
script to return the QLF at arbitrary frequency and redshift from these fits,
as the most simple inferences from the QLF measured in a single band can be
misleading.
","[{""version"":""v1"",""created"":""Fri, 26 May 2006 20:15:41 GMT""},{""version"":""v2"",""created"":""Sat, 26 Aug 2006 21:58:38 GMT""}]","2008-11-26"
"astro-ph/0605679","Christian Byrnes T","Christian T. Byrnes and David Wands (Portsmouth U., ICG)","Curvature and isocurvature perturbations from two-field inflation in a
  slow-roll expansion","16 pages, no figures; v2- version published in PRD; v3- corrections
  to second order terms in several equations","Phys.Rev. D74 (2006) 043529","10.1103/PhysRevD.74.043529",,"astro-ph hep-ph",,"  We calculate the power spectra of primordial curvature and isocurvature
perturbations from a general two field inflation model at next-to-leading order
correction in a slow-roll expansion. In particular we calculate the spectral
indices to second order in slow-roll parameters. We show that the
cross-correlation of the curvature and isocurvature perturbations at the time
of Hubble-exit during inflation is non-zero at first-order in slow-roll
parameters. We apply our results to different classes of inflation, including
inflaton and curvaton scenarios. The spectrum of primordial gravitational
waves, curvature and isocurvature perturbations obey generalised consistency
relations in two-field inflation models. We give the first two consistency
relations in an infinite hierarchy.
","[{""version"":""v1"",""created"":""Fri, 26 May 2006 20:25:33 GMT""},{""version"":""v2"",""created"":""Wed, 21 Jun 2006 15:28:19 GMT""},{""version"":""v3"",""created"":""Wed, 14 Feb 2007 15:06:23 GMT""}]","2009-11-11"
"astro-ph/0605680","Steven Furlanetto","Steven Furlanetto (Yale), Jonathan R. Pritchard (Caltech)","The Scattering of Lyman-series Photons in the Intergalactic Medium","9 pages, 8 figures, submitted to MNRAS","Mon.Not.Roy.Astron.Soc.372:1093-1103,2006","10.1111/j.1365-2966.2006.10899.x",,"astro-ph",,"  We re-examine scattering of photons near the Lyman-alpha resonance in the
intergalactic medium (IGM). We first derive a general integral solution for the
radiation field around resonance when spin diffusivity is ignored. Our solution
shows explicitly that recoil sources an absorption feature, whose magnitude
increases with the relative importance of recoil compared to Doppler
broadening. This spectrum depends on the Lyman-alpha line profile, but
approximating it with the absorption profile appropriate to the Lorentzian
wings of natural broadening accurately reproduces the results for a full Voigt
profile so long as T<1000 K in the IGM. This approximation allows us to obtain
simple analytic formulae for the total scattering rate of Lyman-alpha photons
and the accompanying energy exchange rate. Our power series solutions converge
rapidly for photons that redshift into the Lyman-alpha resonance as well as for
photons injected at line center. We confirm previous calculations showing that
heating through this mechanism is quite slow and probably negligible compared
to other sources. We then show that energy exchange during the scattering of
higher-order Lyman-series photons can be much more important than naively
predicted by recoil arguments. However, the resulting heating is still
completely negligible.
","[{""version"":""v1"",""created"":""Fri, 26 May 2006 20:34:35 GMT""}]","2009-11-11"
