"astro-ph/0608577","Isabella Prandoni","I. Prandoni, R.A. Laing, P. Parma, H.R. de Ruiter, F.M.
  Montenegro-Montes, T.L. Wilson","A Search for Molecular Gas in Low Luminosity Radio Galaxies","4 pages, 2 figures. To appear in ""From Z-Machines to ALMA:
  (Sub)millimeter Spectroscopy of Galaxies"", ASP Conf. Series, A.J. Baker et
  al. eds",,,,"astro-ph",,"  We discuss CO spectral line data of a volume-limited sample of 23 nearby
(z<0.03) low luminosity radi galaxies, selected from the B2 catalogue. Most of
such objects (16/23) have HST imaging. Our aim is to establish the distribution
of molecular gas masses in low luminosity radio galaxies, in comparison with
other radio source samples, confirm the suggestion that the CO is in ordered
rotation, determine its relation to the dust disks observed in these objects
with HST and establish targets for future interferometric imaging.
","[{""version"":""v1"",""created"":""Mon, 28 Aug 2006 16:45:53 GMT""}]","2007-05-23"
"astro-ph/0608591","N. P. F. Lorente","Nuria P. F. Lorente, Alistair C. H. Glasse, Gillian S. Wright (UK
  Astronomy Technology Centre), Macarena Garcia-Marin (Dpto. Astrofisica
  Molecular e Infrarroja, Instituto de Estructura de la Materia, CSIC)","Specsim: The MIRI Medium Resolution Spectrometer Simulator","8 pages, 5 figures; A high resolution version is available at
  http://www.roe.ac.uk/~npfl/Publications/lgw+06.ps.gz (Changed URL of high-res
  version)","In Proc. SPIE v. 6274, 62741F, Advanced Software and Control for
  Astronomy; Hilton Lewis, Alan Bridger, Eds.; 2006","10.1117/12.671240","lgw+06","astro-ph",,"  MIRI, the Mid-InfraRed Instrument, is one of four instruments being built for
the James Webb Space Telescope, and is developed jointly between an
EuropeanConsortium and the US. In this paper we present a software data
simulator for one of MIRI's four instruments: the Integral Field Unit (IFU)
Medium Resolution Spectrometer (MIRI-MRS), the first mid-infrared IFU
spectrograph, and one of the first IFUs to be used in a space mission. To give
the MIRI community a preview of the properties of the MIRI-MRS data products
before the telescope is operational, the Specsim tool has been developed to
model, in software, the operation of the spectrometer. Specsim generates
synthetic data frames approximating those which will be taken by the instrument
in orbit. The program models astronomical sources and generates detector frames
using the predicted and measured optical properties of the telescope and MIRI.
These frames can then be used to illustrate and inform a range of operational
activities, including data calibration strategies and the development and
testing of the data reduction software for the MIRI-MRS. Specsim will serve as
a means of communication between the many consortium members by providing a way
to easily illustrate the performance of the spectrometer under different
circumstances, tolerances of components and design scenarios.
","[{""version"":""v1"",""created"":""Mon, 28 Aug 2006 16:59:53 GMT""},{""version"":""v2"",""created"":""Wed, 30 Aug 2006 10:58:29 GMT""}]","2007-05-23"
"astro-ph/0608598","Alessandro Ederoclite","A. Ederoclite, E. Mason, M. Della Valle, R. Gilmozzi, R. E. Williams,
  L. Germany, I. Saviane, F. Matteucci, B. E. Schaefer, F. Walter, R. J. Rudy,
  D. Lynch, S. Mazuk, C. C. Venturini, R. C. Puetter, R. B. Perry, W. Liller,
  A. Rotter","Early spectral evolution of Nova Sgr 2004 (V5114 Sgr)","accepted for publication in Astronomy & Astrophysics, 16 pages and 8
  figures",,"10.1051/0004-6361:20065741",,"astro-ph",,"  We present optical and near-infrared spectral evolution of the Galactic nova
V5114 Sgr (2004) during few months after the outburst. We use multi-band
photometry and line intensities derived from spectroscopy to put constrains on
the distance and the physical conditions of the ejecta of V5114 Sgr. The nova
showed a fast decline (t_2 \simeq 11 days) and spectral features of FeII
spectroscopic class. It reached M_V = -8.7 \pm 0.2 mag at maximum light, from
which we derive a distance of 7700 \pm 700 kpc and a distance from the galactic
plane of about 800 pc. Hydrogen and Oxygen mass of the ejecta are measured from
emission lines, leading to 10^{-6} and 10^{-7} M_\odot, respectively. We
compute the filling factor of the ejecta to be in the range 0.1 -- 10^{-3} . We
found the value of the filling factor to decrease with time. The same is also
observed in other novae, then giving support to the idea that nova shells are
not homogeneously filled in, rather being the material clumped in relatively
higher density blobs less affected by the general expanding motion of the
ejecta.
","[{""version"":""v1"",""created"":""Mon, 28 Aug 2006 16:06:48 GMT""}]","2009-11-11"
"astro-ph/0608599","Antonella Tarana","Antonella Tarana (1,2), Angela Bazzano (1), Pietro Ubertini (1) and
  Andrzej A. Zdziarski (3) ((1)IASF/INAF-Roma, Italy (2) Universita' di Roma
  Tor Vergata, Italy (3)Centrum Astronomiczne im. M. Kopernika, Warszawa,
  Poland)","INTEGRAL spectral variability study of the atoll 4U 1820-30: first
  detection of hard X-ray emission","14 pages, 4 figures, accepted for publication by ApJ","Astrophys.J.654:494-498,2006","10.1086/508744",,"astro-ph",,"  We study the 4-200 keV spectral and temporal behaviour of the low mass X-ray
binary 4U 1820-30 with INTEGRAL during 2003-2005. This source as been observed
in both the soft (banana) and hard (island) spectral states. A high energy
tail, above 50 keV, in the hard state has been observed for the first time.
This places the source in the category of X-ray bursters showing high-energy
emission. The tail can be modeled as a soft power law component, with the
photon index of ~2.4, on top of thermal Comptonization emission from a plasma
with the electron temperature of kT_e~6 keV and optical depth of \tau~4.
Alternatively, but at a lower goodness of the fit, the hard-state broad band
spectrum can be accounted for by emission from a hybrid, thermal-nonthermal,
plasma. During this monitoring the source spent most of the time in the soft
state, usual for this source, and the >~4 keV spectra are represented by
thermal Comptonization with kT_e~3 keV and \tau~6-7.
","[{""version"":""v1"",""created"":""Mon, 28 Aug 2006 16:12:27 GMT""}]","2008-11-26"
"astro-ph/0608600","Carlos F. Sopuerta","Carlos F. Sopuerta, Nicolas Yunes, and Pablo Laguna (Penn State)","Gravitational Recoil from Binary Black Hole Mergers: the Close-Limit
  Approximation","RevTeX, 28 pages, 11 figures. Version that includes the corrections
  of an Erratum published in Phys. Rev. D","Phys.Rev.D74:124010,2006; Erratum-ibid.D75:069903,2007;
  Erratum-ibid.D78:049901,2008","10.1103/PhysRevD.74.124010 10.1103/PhysRevD.78.049901","IGPG-06/8-2","astro-ph gr-qc",,"  [abridged] The coalescence of a binary black hole system is one of the main
sources of gravitational waves that present and future detectors will study.
Apart from the energy and angular momentum that these waves carry, for
unequal-mass binaries there is also a net flux of linear momentum that implies
a recoil velocity of the resulting final black hole in the opposite direction.
We present a computation of the recoil velocity based on the close-limit
approximation scheme, which gives excellent results for head-on and grazing
collisions of black holes when compared to full numerical relativistic
calculations. We obtain a maximum recoil velocity of ~ 64 km/s for a symmetric
mass ratio eta = M_1 M_2/(M_1+M_2)^2 ~ 0.19 and an initial proper separation of
4 M, where M is the total ADM mass of the system. This separation is the
maximum at which the close-limit approximation is expected to provide accurate
results. If we supplement this estimate with PN calculations up to the
innermost stable circular orbit, we obtain a lower bound for the recoil
velocity, with a maximum around 84 km/s. This is a lower bound because it
neglects the initial merger phase. We can however obtain a rough estimate by
using PN methods or the close-limit approximation. Since both methods are known
to overestimate the amount of radiation, we obtain in this way an upper bound
for the recoil with maxima in the range of 220-265 km/s. We also provide
non-linear fits to these estimated upper and lower bounds. These estimates are
subject to uncertainties related to issues such as the choice of initial data
and higher effects in perturbation theory. Nonetheless, our estimates are
consistent with previous results in the literature and suggest a narrower range
of possible recoil velocities.
","[{""version"":""v1"",""created"":""Mon, 28 Aug 2006 18:40:16 GMT""},{""version"":""v2"",""created"":""Wed, 22 Nov 2006 17:22:59 GMT""},{""version"":""v3"",""created"":""Mon, 19 Mar 2007 18:42:51 GMT""}]","2014-10-13"
"astro-ph/0608601","Wenfei Yu","Wenfei Yu and Joshua Dolence","A Hard-to-Soft State Transition during A Luminosity Decline of Aquila
  X-1","To appear in ApJ on October 1st, proof version",,"10.1086/521011",,"astro-ph",,"  We have discovered a spectral transition from the low/hard (LH) state to the
high/soft (HS) state when Aquila X-1 was {\em declining} in observations made
with the {\it Rossi X-Ray Timing Explorer (RXTE)}. The 2--200 keV energy flux
corresponding to the state transition is $1.1\times{10}^{-9} ergs cm^{-2}
s^{-1}$, an order of magnitude lower than observed in the past. The 2--200 keV
peak flux of the following HS state is $1.6\times{10}^{-9} ergs cm^{-2}
s^{-1}$. The relation between the luminosity of the hard-to-soft state
transition and the peak luminosity of the following HS state confirms the
linear relation found previously. This implies that the luminosity of the
hard-to-soft state transition is not determined solely by the mass accretion
rate, but appears to be determined by the peak luminosity of the soft X-ray
outburst. We also found that the LH-to-HS state transition occurred at a
luminosity similar to that of the corresponding HS-to-LH state transition,
i.e., there is no apparent hysteresis. These results provide additional
evidence that the mass in the accretion disk affects the luminosity of the
hard-to-soft state transition, and that the accretion flow that powers the LH
state is related to the accretion flow that powers the HS state at a later
time.
","[{""version"":""v1"",""created"":""Mon, 28 Aug 2006 19:29:21 GMT""},{""version"":""v2"",""created"":""Tue, 15 May 2007 15:52:23 GMT""},{""version"":""v3"",""created"":""Sat, 1 Sep 2007 00:50:32 GMT""}]","2009-11-11"
"astro-ph/0608603","Daniel Stern","D. Stern (1), J. D. Kirkpatrick (2), L. Allen (3), C. Bian (4), A.
  Blain (4), K. Brand (5), M. Brodwin (1), M. J. I. Brown (6), R. Cool (7), V.
  Desai (4), A. Dey (8), P. Eisenhardt (1), A. Gonzalez (9), B. T. Jannuzi (8),
  K. Menendez-Delmestre (4), H. A. Smith (3), B. T. Soifer (4,10), G. P. Tiede
  (11), E. Wright (12) ((1) JPL/Caltech, (2) IPAC/Caltech, (3) CfA, (4)
  Caltech, (5) STScI, (6) Princeton, (7) Steward, (8) NOAO, (9) Florida, (10)
  SSC/Caltech, (11) Bowling Green, (12) UCLA)","Mid-Infrared Selection of Brown Dwarfs and High-Redshift Quasars","19 pages, 7 figures; submitted to the Astrophysical Journal","Astrophys.J.663:677-685,2007","10.1086/516833",,"astro-ph",,"  We discuss color selection of rare objects in a wide-field, multiband survey
spanning from the optical to the mid-infrared. Simple color criteria
simultaneously identify and distinguish two of the most sought after
astrophysical sources: the coolest brown dwarfs and the most distant quasars.
We present spectroscopically-confirmed examples of each class identified in the
IRAC Shallow Survey of the Bootes field of the NOAO Deep Wide-Field Survey. ISS
J142950.9+333012 is a T4.5 brown dwarf at a distance of approximately 42 pc,
and ISS J142738.5+331242 is a radio-loud quasar at redshift z=6.12. Our
selection criteria identify a total of four candidates over 8 square degrees of
the Bootes field. The other two candidates are both confirmed 5.5<z<6 quasars,
previously reported by Cool et al. (2006). We discuss the implications of these
discoveries and conclude that there are excellent prospects for extending such
searches to cooler brown dwarfs and higher redshift quasars.
","[{""version"":""v1"",""created"":""Mon, 28 Aug 2006 23:33:20 GMT""}]","2011-02-11"
"astro-ph/0608604","Jason Jackiewicz","J. Jackiewicz, L. Gizon, A. Birch","Sensitivity of solar f-mode travel times to internal flows","Conference proceedings of SOHO 17, 7-11 May, 2006, Giardini Naxos,
  Italy. 4 pages","ESA-SP 617, 2006",,,"astro-ph",,"  We compute f-mode travel-time sensitivity kernels for flows. Using a
two-dimensional model, we show that it is important to account for several
systematic effects, such as the foreshortening and the projection of the
velocity vector onto the line of sight. Correcting for these effects is
necessary before any data inversion is attempted away from the center of the
solar disk.
","[{""version"":""v1"",""created"":""Mon, 28 Aug 2006 20:28:03 GMT""}]","2007-05-23"
"astro-ph/0608605","Zakaria Meliani Z. Meliani","Z. Meliani, F. Casse, C. Sauty","Two-component magnetohydrodynamical outflows around young stellar
  objects Interplay between stellar magnetospheric winds and disc-driven jets","16 pages, Accepted in A&A 04/08/2006",,"10.1051/0004-6361:20065484",,"astro-ph",,"  We present the first-ever simulations of non-ideal magnetohydrodynamical
(MHD) stellar magnetospheric winds coupled with disc-driven jets where the
resistive and viscous accretion disc is self-consistently described. These
innovative MHD simulations are devoted to the study of the interplay between a
stellar wind (having different ejection mass rates) and an MHD disc-driven jet
embedding the stellar wind. The transmagnetosonic, collimated MHD outflows are
investigated numerically using the VAC code. We first investigate the various
angular momentum transports occurring in the magneto-viscous accretion disc. We
then analyze the modifications induced by the interaction between the two
components of the outflow. Our simulations show that the inner outflow is
accelerated from the central object's hot corona thanks to both the thermal
pressure and the Lorentz force. In our framework, the thermal acceleration is
sustained by the heating produced by the dissipated magnetic energy due to the
turbulence. Conversely, the outflow launched from the resistive accretion disc
is mainly accelerated by the magneto-centrifugal force.}{The simulations show
that the MHD disc-driven outflow extracts angular momentum more efficiently
than do viscous effects in near-equipartition, thin-magnetized discs where
turbulence is fully developed. We also show that, when a dense inner stellar
wind occurs, the resulting disc-driven jet has a different structure, namely a
magnetic structure where poloidal magnetic field lines are more inclined
because of the pressure caused by the stellar wind. This modification leads to
both an enhanced mass-ejection rate in the disc-driven jet and a larger radial
extension that is in better agreement with the observations, besides being more
consistent.
","[{""version"":""v1"",""created"":""Mon, 28 Aug 2006 20:28:49 GMT""},{""version"":""v2"",""created"":""Thu, 31 Aug 2006 16:41:18 GMT""}]","2011-02-19"
"astro-ph/0608606","Vuk Mandic","LIGO Scientific Collaboration","Searching for a Stochastic Background of Gravitational Waves with LIGO","37 pages, 16 figures","Astrophys.J.659:918-930,2007","10.1086/511329",,"astro-ph gr-qc",,"  The Laser Interferometer Gravitational-wave Observatory (LIGO) has performed
the fourth science run, S4, with significantly improved interferometer
sensitivities with respect to previous runs. Using data acquired during this
science run, we place a limit on the amplitude of a stochastic background of
gravitational waves. For a frequency independent spectrum, the new limit is
$\Omega_{\rm GW} < 6.5 \times 10^{-5}$. This is currently the most sensitive
result in the frequency range 51-150 Hz, with a factor of 13 improvement over
the previous LIGO result. We discuss complementarity of the new result with
other constraints on a stochastic background of gravitational waves, and we
investigate implications of the new result for different models of this
background.
","[{""version"":""v1"",""created"":""Mon, 28 Aug 2006 21:18:15 GMT""},{""version"":""v2"",""created"":""Thu, 21 Sep 2006 22:36:40 GMT""}]","2012-08-27"
