"astro-ph/0612256","Lijun Gou","L. J. Gou, D. B. Fox, and P. Meszaros","Modeling GRB 050904: Autopsy of a Massive Stellar Explosion at z=6.29","45 pages, 7 figures, and ApJ accepted. Revised version, minor
  modifications and 1 extra figure","Astrophys.J.668:1083-1102,2008","10.1086/520699",,"astro-ph",,"  GRB 050904 at redshift z=6.29, discovered and observed by Swift and with
spectroscopic redshift from the Subaru telescope, is the first gamma-ray burst
to be identified from beyond the epoch of reionization. Since the progenitors
of long gamma-ray bursts have been identified as massive stars, this event
offers a unique opportunity to investigate star formation environments at this
epoch. Apart from its record redshift, the burst is remarkable in two respects:
first, it exhibits fast-evolving X-ray and optical flares that peak
simultaneously at t~470 s in the observer frame, and may thus originate in the
same emission region; and second, its afterglow exhibits an accelerated decay
in the near-infrared (NIR) from t~10^4 s to t~3 10^4 s after the burst,
coincident with repeated and energetic X-ray flaring activity. We make a
complete analysis of available X-ray, NIR, and radio observations, utilizing
afterglow models that incorporate a range of physical effects not previously
considered for this or any other GRB afterglow, and quantifying our model
uncertainties in detail via Markov Chain Monte Carlo analysis. In the process,
we explore the possibility that the early optical and X-ray flare is due to
synchrotron and inverse Compton emission from the reverse shock regions of the
outflow. We suggest that the period of accelerated decay in the NIR may be due
to suppression of synchrotron radiation by inverse Compton interaction of X-ray
flare photons with electrons in the forward shock; a subsequent interval of
slow decay would then be due to a progressive decline in this suppression. The
range of acceptable models demonstrates that the kinetic energy and circumburst
density of GRB 050904 are well above the typical values found for low-redshift
GRBs.
","[{""version"":""v1"",""created"":""Mon, 11 Dec 2006 19:28:39 GMT""},{""version"":""v2"",""created"":""Sat, 2 Jun 2007 13:02:19 GMT""}]","2010-11-11"
"astro-ph/0612273","Ian McHardy","I M McHardy, E Koerding, C Knigge, P Uttley, R P Fender","Active Galactic Nuclei as scaled-up Galactic black holes","10 pages of main paper, 3 figures and 16 pages of Supplementary
  Information, all in one PDF file","Nature 444:730-733,2006","10.1038/NATURE05389",,"astro-ph",,"  A long-standing question is whether active galactic nuclei (AGN) vary like
Galactic black hole systems when appropriately scaled up by mass (refs 1-3). If
so, we can then determine how AGN should behave on cosmological timescales by
studying the brighter and much faster varying Galactic systems. As X-ray
emission is produced very close to the black holes, it provides one of the best
diagnostics of their behaviour. A characteristic timescale, which potentially
could tell us about the mass of the black hole, is found in the X-ray
variations from both AGN and Galactic black holes (refs 1-6), but whether it is
physically meaningful to compare the two has been questioned (ref 7). Here we
report that, after correcting for variations in the accretion rate, the
timescales can be physically linked, revealing that the accretion process is
exactly the same for small and large black holes. Strong support for this
linkage comes, perhaps surprisingly, from the permitted optical emission lines
in AGN whose widths (in both broad-line AGN and narrow-emission-line Seyfert 1
galaxies) correlate strongly with the characteristic X-ray timescale, exactly
as expected from the AGN black hole masses and accretion rates. So AGN really
are just scaled-up Galactic black holes.
","[{""version"":""v1"",""created"":""Mon, 11 Dec 2006 16:44:04 GMT""}]","2011-05-05"
"astro-ph/0612274","Thomas K. Gaisser","Thomas K. Gaisser","Atmospheric Neutrinos","5 pages with 7 figures; written version of talk presented at Neutrino
  2006","AIP Conf.Proc.944:140-142,2007","10.1063/1.2818541",,"astro-ph",,"  This paper is a brief overview of the theory and experimental data of
atmospheric neutrino production at the fiftieth anniversary of the experimental
discovery of neutrinos.
","[{""version"":""v1"",""created"":""Mon, 11 Dec 2006 17:00:35 GMT""}]","2011-05-12"
"astro-ph/0612275","Nicolas Lehner","N. Lehner (1), B. D. Savage (2), P. Richter (3), K. R. Sembach (4), T.
  M. Tripp (5), and B. P. Wakker (2) ((1) University of Notre Dame, (2)
  University of Wisconsin, (3) Universitat Bonn, (4) Space Telescope Science
  Institute, (5) University of Massachusetts)","Physical Properties, Baryon Content, and Evolution of the Ly\alpha
  Forest: New Insights from High Resolution Observations at z < 0.4","To be published in the ApJ",,"10.1086/511749",,"astro-ph",,"  We present a study of the Ly\alpha forest at z<0.4 from which we conclude
that at least 20% of the total baryons in the universe are located in the
highly-ionized gas traced by broad Ly\alpha absorbers. The cool photoionized
low-z intergalactic medium (IGM) probed by narrow Ly\alpha absorbers contains
about 30% of the baryons. We further find that the ratio of broad to narrow
Ly\alpha absorbers is higher at z<0.4 than at 1.5<z<3.6, implying that a larger
fraction of the low redshift universe is hotter and/or more kinematically
disturbed. We base these conclusions on an analysis of 7 QSOs observed with
both FUSE and the HST/STIS E140M ultraviolet echelle spectrograph. Our sample
has 341 HI absorbers with a total unblocked redshift path of 2.064. The
observed absorber population is complete for log N_HI>13.2, with a column
density distribution f(N_HI) \propto N^-\beta_HI. For narrow (b<40 km/s)
absorbers \beta = 1.76+/-0.06. The distribution of the Doppler parameter b at
low redshift implies two populations: narrow (b<40 km/s) and broad (b>40 km/s)
Ly\alpha absorbers (referred to as NLAs and BLAs, respectively). Both the NLAs
and some BLAs probe the cool (T~10^4 K) photoionized IGM. The BLAs also probe
the highly-ionized gas of the warm-hot IGM (T~10^5-10^6 K). The distribution of
b has a more prominent high velocity tail at z<0.4 than at 1.5<z<3.6, which
results in median and mean b-values that are 15-30% higher at low z than at
high z. The ratio of the number density of BLAs to NLAs at z<0.4 is a factor of
\~3 higher than at 1.5<z<3.6.
","[{""version"":""v1"",""created"":""Mon, 11 Dec 2006 17:32:41 GMT""}]","2009-11-11"
"astro-ph/0612276","Jos\'e A. de Diego","Jose A. de Diego","Physical parameters and classification of eight galactic nuclei from the
  Second Byurakan Survey","To appear in PASP",,"10.1086/511757",,"astro-ph",,"  Spectroscopic observations with a resolution of 4.5 Angst were performed for
a sample of eight galactic nuclei extracted from the Second Byurakan Survey,
and one companion galaxy of SBS 1204+505B. The EW and FWHM of the emission
lines were measured, and useful line ratios and diagnostic diagrams were used
for object classification and reddening estimates.
  Intrinsic reddening quantities were calculated for all non QSO,i.e. seven
objects. Particularly the amount of reddening, BV color excess, extinction
coefficient and optical depths in the V band, at Halpha and Hbeta wavelengths,
and at 5100 Angst. The broad line region size was also estimated for seven
objects, as well as the central black hole masses. Three mass estimates were
usually performed for each object and compared. A peculiar line, probably He I
lambda 5048, is detected in the QSO SBS 1626+554. Evidence for a stratified
narrow line region is found for the two narrow line Seyfert 1 galaxies included
in the sample. A revised classification is proposed for two objects, and the
companion galaxy of SBS 1204+505B is reported as a nuclear starburst galaxy.
","[{""version"":""v1"",""created"":""Mon, 11 Dec 2006 17:46:21 GMT""}]","2009-11-11"
"astro-ph/0612277","S. O. Kepler","S. O. Kepler, S. J. Kleinman, A. Nitta, D. Koester, B. G. Castanheira,
  O. Giovannini, A. F. M. Costa and L. Althaus","White Dwarf Mass Distribution in the SDSS","Accepted for publication in the MNRAS, 27 pages, 14 figures and 6
  tables. Corrected sky coverage area and densities","Mon.Not.Roy.Astron.Soc.375:1315-1324,2007","10.1111/j.1365-2966.2006.11388.x",,"astro-ph",,"  We determined masses for the 7167 DA and 507 DB white dwarf stars classified
as single and non-magnetic in data release four of the Sloan Digital Sky Survey
(SDSS). We obtained revised Teff and log g determinations for the most massive
stars by fitting the SDSS optical spectra with a synthetic spectra grid derived
from model atmospheres extending to log g=10.0. We also calculate radii from
evolutionary models and create volume-corrected mass distributions for our DA
and DB samples. The mean mass for the DA stars brighter than g=19 and hotter
than Teff=12000K is M(DA)= 0.593+/-0.016M(Sun). For the 150 DBs brighter than
g=19 and hotter than Teff=16000K, we find M(DB)=0.711+/-0.009 M(Sun). It
appears the mean mass for DB white dwarf stars may be significantly larger than
that for DAs. We also report the highest mass white dwarf stars ever found, up
to 1.33 M(Sun).
","[{""version"":""v1"",""created"":""Mon, 11 Dec 2006 17:53:43 GMT""},{""version"":""v2"",""created"":""Wed, 17 Jan 2007 19:27:57 GMT""}]","2008-11-26"
"astro-ph/0612278","Ruben Salvaterra","R. Salvaterra, C. Chincarini","The Gamma Ray Burst Luminosity Function in the Light of the Swift 2-year
  Data","7 pages, 3 figures, ApJ Letter in press",,"10.1086/512606",,"astro-ph",,"  We compute the luminosity function (LF) and the formation rate of long gamma
ray bursts (GRBs) by fitting the observed differential peak flux distribution
obtained by the BATSE satellite in three different scenarios: i) GRBs follow
the cosmic star formation and their LF is constant in time; ii) GRBs follow the
cosmic star formation but the LF varies with redshift; iii) GRBs form
preferentially in low-metallicity environments. We find that the differential
peak flux number counts obtained by BATSE and by Swift can be reproduced using
the same LF and GRB formation rate, indicating that the two satellites are
observing the same GRB population. We then check the resulting redshift
distributions in the light of Swift 2-year data, focusing in particular on the
relatively large sample of GRBs detected at z>2.5. We show that models in which
GRBs trace the cosmic star formation and are described by a constant LF are
ruled out by the number of high-z Swift detections. This conclusion does not
depend on the redshift distribution of bursts that lack of optical
identification, nor on the existence of a decline in star formation rate at
z>2, nor on the adopted faint-end of the GRB LF. Swift observations can be
explained by assuming that the LF varies with redshift and/or that GRB
formation is limited to low-metallicity environments.
","[{""version"":""v1"",""created"":""Mon, 11 Dec 2006 18:26:41 GMT""},{""version"":""v2"",""created"":""Thu, 11 Jan 2007 15:19:54 GMT""}]","2009-11-11"
"astro-ph/0612279","Jailson Alcaniz","J.S. Alcaniz, F.C. Carvalho (Observatorio Nacional)","$\beta$-exponential inflation","4 pages, 3 figures, LaTeX","Europhys.Lett.79:39001,2007","10.1209/0295-5075/79/39001",,"astro-ph gr-qc hep-th",,"  An inflationary scenario driven by a slow rolling homogeneous scalar field
whose potential $V(\Phi)$ is given by a generalized exponential function is
discussed. Within the {\sl slow-roll} approximation we investigate some of the
main predictions of the model and compare them with current data from Cosmic
Microwave Background and Large-Scale Structure observations. In particular, we
show that this single scalar field model admits a wider range of solutions than
do conventional exponential scenarios and predicts acceptable values of the
scalar spectral index and of the tensor-to-scalar ratio for the remaining
number of {\sl e-folds} lying in the interval $N = 54 \pm 7$ and energy scales
of the order of Planck scale. The running of the spectral index is briefly
discussed to show that both negative and positive values are predicted by the
model here proposed.
","[{""version"":""v1"",""created"":""Mon, 11 Dec 2006 18:14:52 GMT""}]","2008-11-26"
"astro-ph/0612280","Elena Valenti","E. Valenti, F.R. Ferraro & L. Origlia","Near-IR properties of 24 Globular Clusters in the Galactic Bulge","40 pages, 10 figures, accepted for publication on AJ","Astron.J.133:1287-1301,2007","10.1086/511271",,"astro-ph",,"  We present near-IR Color-Magnitude Diagrams and physical parameters for a
sample of 24 Galactic Globular Clusters toward the Bulge direction. In this
paper we discuss the properties of twelve new clusters (out of 24) in addition
to those previously studied and published by our group. The compilation
includes measurements of the cluster reddening, distance, photometric
metallicity, Horizontal Branch Red Clump, Red Giant Branch morphological (i.e.
mean ridge lines) and evolutionary (i.e. bump and tip) features. The
compilation is available in electronic form through the WorldWideWeb, and it
will be updated regularly.
","[{""version"":""v1"",""created"":""Mon, 11 Dec 2006 18:15:04 GMT""}]","2008-11-26"
"astro-ph/0612281","Santiago Esteban Perez Bergliaffa","J. M. Salim, N. Souza, S. E. Perez Bergliaffa, T. Prokopec","Creation of cosmological magnetic fields in a bouncing cosmology","12 pages, 2 figures","JCAP 0704:011,2007","10.1088/1475-7516/2007/04/011",,"astro-ph",,"  We show (in a completely analytical and exact manner) that an efficient
magnetic field amplification method is operative during the bounce in a
time-dependent gauge coupling model. The cosmological magnetic fields so
generated have particular spectral features, and may be observed by future CMB
measurements and by direct cluster measurements.
","[{""version"":""v1"",""created"":""Mon, 11 Dec 2006 18:22:48 GMT""}]","2010-10-27"
