"astro-ph/0602179","Jason Tumlinson","Jason Tumlinson","Local Group Dwarf Galaxies and the Contribution of the First Stars to
  Reionization","submitted to ApJ letters, 4 pages emulateapj text plus 5 figures",,,,"astro-ph",,"  The Local Group contains some dwarf galaxies that apparently formed all their
stars early, lost their gas to winds or ionization, and survive today as
``fossils'' from the epoch of reionization. This study presents new models of
these objects based on the hierarchical chemical evolution framework of
Tumlinson (2006). The model accurately reproduces the observed
luminosity-metallicity relation of fossil dwarf galaxies with minimal free
parameters. When calibrated to this relation, the models show that small dark
matter ``minihalos'' formed 2 - 8% of their baryonic mass into stars prior
during reionization. By tracking the chemical enrichment of these early halos
the models specify that metal-free first stars contributed approximately 5 - 10
% of the ionizing photons generated by these small halos and so did not
dominate reionization. Models that allow for larger relative contributions from
metal-free stars may not generate enough total ionizing photons for early
reionization. As significant star formation in early minihalos is a requirement
of many successful models for the IGM reionization, these models can be
considered to pass a key test of their validity. It appears we have as much to
learn about reionization from the universe at z = 0 as at z = 6.
","[{""version"":""v1"",""created"":""Wed, 8 Feb 2006 20:34:36 GMT""}]","2007-05-23"
"astro-ph/0602191","Gabriele Ponti","G. Ponti (1,2,3), G. Miniutti (3), M. Cappi (2), L. Maraschi (4), A.C.
  Fabian (3) and K. Iwasawa (5) ((1) Dipartimento di Astronomia Univ. di
  Bologna, (2) INAF-IASF Bologna, (3) IoA Univ. of Cambridge, (4) INAF Oss. di
  Brera, (5) MPE Garching)","XMM-Newton study of the complex and variable spectrum of NGC 4051","accepted for publication in MNRAS","Mon.Not.Roy.Astron.Soc.368:903-916,2006","10.1111/j.1365-2966.2006.10165.x",,"astro-ph",,"  We study the X-ray spectral variability of the Narrow Line Seyfert 1 galaxy
NGC 4051 as observed during two XMM-Newton observations. The data show evidence
for a neutral and constant reflection component and for constant emission from
photoionized gas, which are included in all spectral models. The nuclear
emission can be modelled both in terms of a ``standard model'' (pivoting power
law plus a black body component for the soft excess) and of a two--component
one (power law plus ionized reflection from the accretion disc). The standard
model results indicate that the soft excess does not follow the standard black
body law. Moreover, although the spectral slope is correlated with flux, which
is consistent with spectral pivoting, the hardest photon indexes are so flat as
to require rather unusual scenarios. These problems can be solved in terms of
the two-component model in which the soft excess is not thermal, but due to the
ionized reflection component. The variability of the reflection component from
the inner disc closely follows the predictions of the light bending model,
suggesting that most of the primary nuclear emission is produced in the very
innermost regions, only a few gravitational radii from the central black hole.
(abridged)
","[{""version"":""v1"",""created"":""Wed, 8 Feb 2006 16:05:37 GMT""},{""version"":""v2"",""created"":""Sat, 11 Feb 2006 16:10:08 GMT""}]","2009-09-17"
"astro-ph/0602192","Harald Kuntschner","H. Kuntschner, E. Emsellem, R. Bacon, M. Bureau, M. Cappellari, R. L.
  Davies, P. T. de Zeeuw, J. Falcon-Barroso, D. Krajnovic, R. M. McDermid, R.
  F. Peletier, M. Sarzi","The SAURON project - VI. Line strength maps of 48 elliptical and
  lenticular galaxies","33 pages, 28 figures. Accepted for publication in MNRAS. A version
  with full resolution figures is available at
  http://www.strw.leidenuniv.nl/sauron/papers/kuntschner2006_sauron6.pdf","Mon.Not.Roy.Astron.Soc.369:497-528,2006","10.1111/j.1365-2966.2006.10153.x",,"astro-ph",,"  We present absorption line strength maps of 48 representative elliptical and
lenticular galaxies obtained as part of the SAURON survey of nearby galaxies.
Using high-quality spectra, spatially binned to a constant signal-to-noise, we
measure four key age, metallicity and abundance ratio sensitive indices from
the Lick/IDS system over a two-dimensional field extending up to approximately
one effective radius. We modify the classical Fe5270 index to define a new
index, Fe5270S, which maximizes the usable spatial coverage of SAURON. Maps of
Hbeta, Fe5015, Mgb and Fe5270S are presented for each galaxy. We use the maps
to compute average line strengths integrated over circular apertures of
one-eighth effective radius, and compare the resulting relations of index
versus velocity dispersion with previous long-slit work. The metal line
strength maps show generally negative gradients with increasing radius roughly
consistent with the morphology of the light profiles. Remarkable deviations
from this general trend exist, particularly the Mgb isoindex contours appear to
be flatter than the isophotes of the surface brightness for about 40% of our
galaxies without significant dust features. Generally these galaxies exhibit
significant rotation. We infer from this that the fast-rotating component
features a higher metallicity and/or an increased Mg/Fe ratio as compared to
the galaxy as a whole. The Hbeta maps are typically flat or show a mild
positive outwards radial gradient, while a few galaxies show strong central
peaks and/or elevated overall Hbeta-strength likely connected to recent
star-formation activity. For the most prominent post-starburst galaxies even
the metal line strength maps show a reversed gradient. (abridged)
","[{""version"":""v1"",""created"":""Wed, 8 Feb 2006 16:36:11 GMT""}]","2009-11-11"
"astro-ph/0602193","Ingo Buesching","I. B\""usching, O.C. de Jager, J. Snyman","Obtaining cosmic ray propagation parameters from diffuse VHE gamma ray
  emission from the Galactic center ridge","10 pages, 3 figures, aastex, submitted to ApJL","Astrophys.J.656:841-846,2007","10.1086/510611",,"astro-ph",,"  The recent discovery of diffuse, VHE gamma radiation from the Galactic center
ridge by the H.E.S.S. telescope allow for the first time the direct
determination of parameters of galactic cosmic ray propagation models. In this
paper we show that the diffuse gamma radiation near the Galactic center may be
explained by the interaction of VHE cosmic ray (CR) protons with the
interstellar gas located in several giant molecular clouds leading to a
measurement of the cosmic ray diffusion coefficient for the galactic center
region of k = 1.3 kpc^2 Myr^-1 for a mean proton energy of about 3 TeV, if we
assume that the CR protons originated from a supernova event (Sgr A East),
which took off about 10 kyr ago. This value of k is about 5 to 10 times smaller
than the locally measured value.
","[{""version"":""v1"",""created"":""Wed, 8 Feb 2006 18:52:19 GMT""}]","2008-11-26"
"astro-ph/0602194","Pablo M. Saz Parkinson","P.M. Saz Parkinson (Milagro Collaboration)","Milagro Search for Very High Energy Emission from Gamma-Ray Bursts in
  the Swift Era","To be published in AIP Conference Proceedings ""Gamma Ray Bursts in
  the Swift Era,"" Nov. 29 - Dec. 2, 2005, Washington, DC",,"10.1063/1.2207966",,"astro-ph",,"  The recently launched Swift satellite is providing an unprecedented number of
rapid and accurate Gamma-Ray Burst (GRB) localizations, facilitating a flurry
of follow-up observations by a large number of telescopes at many different
wavelengths. The Very High Energy (VHE, >100 GeV) regime has so far been
relatively unexplored. Milagro is a wide field of view (2 sr) and high duty
cycle (> 90%) ground-based gamma-ray telescope which employs a water Cherenkov
detector to monitor the northern sky almost continuously in the 100 GeV to 100
TeV energy range. We have searched the Milagro data for emission from the most
recent GRBs identified within our field of view. These include three Swift
bursts which also display late-time X-ray flares. We have searched for emission
coincident with these flares. No significant detection was made. A 99%
confidence upper limit is provided for each of the GRBs, as well as the flares.
","[{""version"":""v1"",""created"":""Wed, 8 Feb 2006 18:56:38 GMT""}]","2009-11-11"
"astro-ph/0602195","Takashi Yoshida","T. Yoshida (1), T. Kajino (2), H. Yokomakura (3), K. Kimura (3), A.
  Takamura (4), and D. H. Hartmann (5) ((1) Tohoku U., (2) NAOJ, (3) Nagoya U.,
  (4) Toyota Coll. Tech., (5) Clemson U.)","Supernova Neutrino Nucleosynthesis of Light Elements with Neutrino
  Oscillations","5 pages, 3 figures, accepted for publication in Physical Review
  Letters","Phys.Rev.Lett. 96 (2006) 091101","10.1103/PhysRevLett.96.091101","NAOJ-Th-Ap 2005, No. 23","astro-ph hep-ph",,"  Light element synthesis in supernovae through neutrino-nucleus interactions,
i.e., the nu-process, is affected by neutrino oscillations in the supernova
environment. There is a resonance of 13-mixing in the O/C layer, which
increases the rates of charged-current nu-process reactions in the outer
He-rich layer. The yields of 7Li and 11B increase by about a factor of 1.9 and
1.3, respectively, for a normal mass hierarchy and an adiabatic 13-mixing
resonance, compared to those without neutrino oscillations. In the case of an
inverted mass hierarchy and a non-adiabatic 13-mixing resonance, the increase
in the 7Li and 11B yields is much smaller. Observations of the 7Li/11B ratio in
stars showing signs of supernova enrichment could thus provide a unique test of
neutrino oscillations and constrain their parameters and the mass hierarchy.
","[{""version"":""v1"",""created"":""Wed, 8 Feb 2006 20:00:05 GMT""},{""version"":""v2"",""created"":""Fri, 2 Jun 2006 05:39:56 GMT""}]","2007-05-23"
"astro-ph/0602196","Claudia Graciela Sc\'occola","C. G. Sc\'occola, L. G. Althaus, A. M. Serenelli, R. D. Rohrmann, A.
  H. C\'orsico","DQ white-dwarf stars with low C abundance: Possible progenitors","10 pages, 10 figures. Accepted for publication in Astronomy and
  Astrophysics","Astron.Astrophys. 451 (2006) 147-155","10.1051/0004-6361:20053769",,"astro-ph",,"  The present paper focuses on the evolution of hydrogen-deficient white dwarfs
with the aim of exploring the consequences of different initial envelope
structures on the carbon abundances expected in helium-rich,
carbon-contaminated DQ white dwarfs. In particular, the evolutionary link
between the DQs with low detected carbon abundances and the PG1159, extreme
horizontal branch, and helium-rich R Coronae Borealis (RCrB) stars is explored.
We present full evolutionary calculations that take a self-consistent treatment
of element diffusion into account as well as expectations for the outer layer
chemical stratification of progenitor stars upon entering the white dwarf
regime. We find that PG1159 stars cannot be related to any DQ white dwarfs with
low C abundances. Instead, we suggest that the latter could constitute the
progeny of the giant, helium-rich RCrB stars.
","[{""version"":""v1"",""created"":""Wed, 8 Feb 2006 20:44:04 GMT""}]","2007-05-23"
"astro-ph/0602197","A. Faltenbacher","A. Faltenbacher and J. Diemand","Velocity distributions in clusters of galaxies","5 pages, 3 figures, Accepted for publication in MNRAS(Letters)","Mon.Not.Roy.Astron.Soc.369:1698-1702,2006","10.1111/j.1365-2966.2006.10421.x",,"astro-ph",,"  We employ a high-resolution dissipationless N-body simulation of a galaxy
cluster to investigate the impact of subhalo selection on the resulting
velocity distributions. Applying a lower limit on the present bound mass of
subhalos leads to high subhalo velocity dispersions compared to the diffuse
dark matter (positive velocity bias) and to a considerable deviation from a
Gaussian velocity distribution (kurtosis -0.6). However, if subhalos are
required to exceed a minimal mass before accretion onto the host, the velocity
bias becomes negligible and the velocity distribution is close to Gaussian
(kurtosis -0.15). Recently it has been shown that the latter criterion results
in subhalo samples that agree well with the observed number-density profiles of
galaxies in clusters. Therefore we argue that the velocity distributions of
galaxies in clusters are essentially un-biased. The comparison of the galaxy
velocity distribution and the sound speed, derived from scaling relations of
X-ray observations, results in an average Mach number of 1.24. Altogether 65%
of the galaxies move supersonically and 8% have Mach numbers larger than 2 with
respect to the intra cluster gas.
","[{""version"":""v1"",""created"":""Wed, 8 Feb 2006 21:00:02 GMT""},{""version"":""v2"",""created"":""Thu, 9 Feb 2006 22:30:50 GMT""},{""version"":""v3"",""created"":""Sat, 29 Apr 2006 22:22:21 GMT""}]","2009-11-11"
"astro-ph/0602198","Kate Brand","K. Brand, A. Dey, D. Weedman, V. Desai, E. Le Floc'h, B. T. Jannuzi,
  B. T. Soifer, M. J. I. Brown, P. Eisenhardt, V. Gorjian, C. Papovich, H. A.
  Smith, S. P. Willner, R. J. Cool","The AGN Contribution to the Mid-IR Emission of Luminous Infrared
  Galaxies","6 pages, accepted for publication in ApJ","Astrophys.J. 644 (2006) 143-147","10.1086/503416",,"astro-ph",,"  We determine the contribution of AGN to the mid-IR emission of luminous
infrared galaxies (LIRGs) at z>0.6 by measuring the mid-IR dust continuum slope
of 20,039 mid-IR sources. The 24 micron sources are selected from a
Spitzer/MIPS survey of the NOAO Deep Wide-Field Survey Bo\""otes field and have
corresponding 8 micron data from the IRAC Shallow Survey. There is a clear
bimodal distribution in the 24 micron to 8 micron flux ratio. The X-ray
detected sources fall within the peak corresponding to a flat spectrum in
nufnu, implying that it is populated by AGN-dominated LIRGs, whereas the peak
corresponding to a higher 24 micron to 8 micron flux ratio is likely due to
LIRGs whose infrared emission is powered by starbursts. The 24 micron emission
is increasingly dominated by AGN at higher 24 micron flux densities (f_24): the
AGN fraction of the z>0.6 sources increases from ~9% at f_24 ~ 0.35 mJy to
74+/-20% at f_24 ~ 3 mJy in good agreement with model predictions. Deep 24
micron, small area surveys, like GOODS, will be strongly dominated by starburst
galaxies. AGN are responsible for ~ 3-7% of the total 24 micron background.
","[{""version"":""v1"",""created"":""Wed, 8 Feb 2006 21:11:12 GMT""}]","2009-11-11"
"astro-ph/0602199","Marios Chatzikos","Marios Chatzikos (1), Craig L. Sarazin (1) & Joshua C. Kempner (2,3)
  ((1) Department of Astronomy, University of Virginia, (2) Department of
  Physics and Astronomy, Bowdoin College, (3) Harvard-Smithsonian Center for
  Astrophysics)","Chandra Observation of Abell 2065: An Unequal Mass Merger?","15 pages, 10 figures, ApJ in press","Astrophys.J. 643 (2006) 751-763","10.1086/503276",,"astro-ph",,"  We present an analysis of a 41 ks Chandra observation of the merging cluster
Abell 2065 with the ACIS-I detector. Previous observations with ROSAT and ASCA
provided evidence for an ongoing merger, but also suggested that there were two
surviving cooling cores, which were associated with the two cD galaxies in the
center of the cluster. The Chandra observation reveals only one X-ray surface
brightness peak, which is associated with the more luminous, southern cD
galaxy. The gas related with that peak is cool and displaced slightly from the
position of the cD. The data suggest that this cool material has formed a cold
front. On the other hand, in the higher spatial resolution Chandra image, the
second feature to the north is not associated with the northern cD; rather, it
appears to be a trail of gas behind the main cD. We argue that only one of the
two cooling cores has survived the merger, although it is possible that the
northern cD may not have possessed a cool core prior to the merger. We use the
cool core survival to constrain the kinematics of the merger and we find an
upper limit of ~< 1900 km/s for the merger relative velocity. A surface
brightness discontinuity is found at ~140 kpc from the southern cD; the Mach
number for this feature is ${\cal M} = 1.66^{+0.24}_{-0.32}$, although its
nature (shock or cold front) is not clear from the data. We argue that Abell
2065 is an example of an unequal mass merger. The more massive southern cluster
has driven a shock into the ICM of the infalling northern cluster, which has
disrupted the cool core of the latter, if one existed originally. We estimate
that core crossing occurred a few hundred Myr ago, probably for the first time.
","[{""version"":""v1"",""created"":""Wed, 8 Feb 2006 21:16:08 GMT""}]","2009-11-11"
