"astro-ph/0601517","Manoj Kaplinghat","Manoj Kaplinghat and Arvind Rajaraman","Stable Models of superacceleration","5 pages. Version published in Physical Review D. Conclusions
  unchanged","Phys.Rev.D75:103504,2007","10.1103/PhysRevD.75.103504",,"astro-ph",,"  We discuss an instability in a large class of models where dark energy is
coupled to matter. In these models the mass of the scalar field is much larger
than the expansion rate of the Universe. We find models in which this
instability is absent, and show that these models generically predict an
apparent equation of state for dark energy smaller than -1, i.e.,
superacceleration. These models have no acausal behavior or ghosts.
","[{""version"":""v1"",""created"":""Tue, 24 Jan 2006 20:57:13 GMT""},{""version"":""v2"",""created"":""Wed, 16 May 2007 20:35:06 GMT""}]","2008-11-26"
"astro-ph/0601527","Raul Jimenez","Raul Jimenez (UPenn), Juliana P. da Silva (Minas Gerais, NBI), S. Peng
  Oh (UCSB), Uffe G. Jorgensen (NBI), David Merritt (RIT)","Model Atmospheres for Irradiated Giant Stars: Implications for the
  Galactic Center","Submitted to ApJ; typo in name corrected","Astrophys.J.661:203-209,2007","10.1086/513062",,"astro-ph",,"  Irradiation of a stellar atmosphere by an external source (e.g. an AGN)
changes its structure and therefore its spectrum. Using a state-of-the-art
stellar atmosphere code, we calculate the infrared spectra of such irradiated
and transformed stars. We show that the original spectrum of the star, which is
dominated by molecular bands, changes dramatically when irradiated even by a
low-luminosity AGN ($L_{\rm X} = 10^{33}$ erg s$^{-1}$), becoming dominated by
atomic lines in absorption. We study the changes in the spectrum of low-mass
carbon- and oxygen-rich giant stars as they are irradiated by a modest AGN,
similar to the one at the Galactic center (GC). The resulting spectra are
similar to those of the faintest S-cluster stars observed in the GC. The
spectrum of a star irradiated by a much brighter AGN, like that powered by a
tidally disrupted star, is very different from that of any star currently
observed near the GC. For the first time we have discovered that the structure
of the atmosphere of an irradiated giant changes dramatically and induces a
double inversion layer. We show that irradiation at the current level can
explain the observed trend of CO band intensities decreasing as a function of
increasing proximity to Sg $A^{*}$. This may indicate that (contrary to
previous claims) there is no paucity of old giants in the GC, which coexist
simultaneously with young massive stars.
","[{""version"":""v1"",""created"":""Tue, 24 Jan 2006 16:31:30 GMT""},{""version"":""v2"",""created"":""Fri, 27 Jan 2006 00:18:27 GMT""}]","2011-02-11"
"astro-ph/0601542","Anatoly Shabad","A.E. Shabad (1) and V.V. Usov (2) ((1) P.N. Lebedev Physics Institute,
  Moscow, Russia) ((2) Center for Astrophysics, Weizmann Institute of Science,
  Rehovot, Israel)","Collapse of Positronium and Vacuum Instability","Talk given at 12th Lomonosov Conference on Elementary Particle
  Physics, Moscow, August 25-30, 2005 to be published in Proceedings with World
  Scientific Publishing Co (Singapore). 5 pages. LATEX requires 12 Lomcon.sty
  and cite.sty",,"10.1142/9789812772657_0067",,"astro-ph hep-ph hep-th quant-ph",,"  A hypercritical value for the magnetic field is determined, which provides
the full compensation of the positronium rest mass by the binding energy in the
maximum symmetry state and disappearance of the energy gap separating the
electron-positron system from the vacuum. The compensation becomes possible
owing to the falling to the center phenomenon. The structure of the vacuum is
described in terms of strongly localized states of tightly mutually bound (or
confined) pairs. Their delocalization for still higher magnetic field, capable
of screening its further growth, is discussed.
","[{""version"":""v1"",""created"":""Tue, 24 Jan 2006 16:13:24 GMT""}]","2016-12-07"
"astro-ph/0601543","Steven Finkelstein","Steven L. Finkelstein (Arizona State University), Jon A. Morse
  (Arizona State University), James C. Green (University of Colorado -
  Boulder), Jeffrey L. Linsky, J. Michael Shull, Theodore P. Snow, John T.
  Stocke, Kenneth R. Brownsberger, Dennis C. Ebbets, Erik Wilkinson, Sara R.
  Heap, Claus Leitherer, Blair D. Savage, Oswald H. Siegmund, & Alan Stern","Optical Structure and Proper-Motion Age of the Oxygen-rich Supernova
  Remnant 1E 0102-7219 in the Small Magellanic Cloud","28 pages, 8 figures. Accepted to the Astrophysical Journal, to appear
  in 20 April 2006 issue. Full resolution figures are posted at:
  http://stevenf.asu.edu/figures","Astrophys.J. 641 (2006) 919-929","10.1086/500570",,"astro-ph",,"  We present new optical emission-line images of the young SNR 1E 0102-7219
(E0102) in the SMC obtained with the HST Advanced Camera for Surveys (ACS).
E0102 is a member of the oxygen-rich class of SNRs showing strong oxygen, neon
, and other metal-line emissions in its optical and X-ray spectra, and an
absence of H and He. The progenitor of E0102 may have been a Wolf-Rayet star
that underwent considerable mass loss prior to exploding as a Type Ib/c or
IIL/b SN. The ejecta in this SNR are fast-moving (V > 1000 km/s) and emit as
they are compressed and heated in the reverse shock. In 2003, we obtained
optical [O III], H-alpha, and continuum images with the ACS Wide Field Camera.
The [O III] image captures the full velocity range of the ejecta, and shows
considerable high-velocity emission projected in the middle of the SNR that was
Doppler-shifted out of the narrow F502N bandpass of a previous Wide Field and
Planetary Camera 2 image from 1995. Using these two epochs separated by ~8.5
years, we measure the transverse expansion of the ejecta around the outer rim
in this SNR for the first time at visible wavelengths. From proper-motion
measurements of 12 ejecta filaments, we estimate a mean expansion velocity for
the bright ejecta of ~2000 km/s and an inferred kinematic age for the SNR of
\~2050 +/- 600 years. The age we derive from HST data is about twice that
inferred by Hughes et al.(2000) from X-ray data, though our 1-sigma error bars
overlap. Our proper-motion age is consistent with an independent optical
kinematic age derived by Eriksen et al.(2003) using spatially resolved [O III]
radial-velocity data. We derive an expansion center that lies very close to
X-ray and radio hotspots, which could indicate the presence of a compact
remnant (neutron star or black hole).
","[{""version"":""v1"",""created"":""Tue, 24 Jan 2006 17:08:02 GMT""}]","2009-11-11"
"astro-ph/0601544","Georg Robbers","Michael Doran, Georg Robbers","Early Dark Energy Cosmologies","6 pages, 3 figures; references added, matches published version","JCAP 0606 (2006) 026","10.1088/1475-7516/2006/06/026","HD-THEP-06-01","astro-ph",,"  We propose a novel parameterization of the dark energy density. It is
particularly well suited to describe a non-negligible contribution of dark
energy at early times and contains only three parameters, which are all
physically meaningful: the fractional dark energy density today, the equation
of state today and the fractional dark energy density at early times. As we
parameterize Omega_d(a) directly instead of the equation of state, we can give
analytic expressions for the Hubble parameter, the conformal horizon today and
at last scattering, the sound horizon at last scattering, the acoustic scale as
well as the luminosity distance. For an equation of state today w_0 < -1, our
model crosses the cosmological constant boundary. We perform numerical studies
to constrain the parameters of our model by using Cosmic Microwave Background,
Large Scale Structure and Supernovae Ia data. At 95% confidence, we find that
the fractional dark energy density at early times Omega_early < 0.06. This
bound tightens considerably to Omega_early < 0.04 when the latest Boomerang
data is included. We find that both the gold sample of Riess et. al. and the
SNLS data by Astier et. al. when combined with CMB and LSS data mildly prefer
w_0 < -1, but are well compatible with a cosmological constant.
","[{""version"":""v1"",""created"":""Tue, 24 Jan 2006 17:57:19 GMT""},{""version"":""v2"",""created"":""Fri, 30 Jun 2006 13:04:02 GMT""}]","2007-05-23"
"astro-ph/0601545","Wystan Benbow","Aharonian et al. (H.E.S.S. Collaboration)","Evidence for VHE Gamma-ray Emission from the Distant BL Lac PG 1553+113","5 pages, 3 figures; accepted (Jan. 19, 2006) for publication in
  Astronomy & Astrophysics","Astron.Astrophys. 448 (2006) L19-L23","10.1051/0004-6361:200600010",,"astro-ph",,"  The high-frequency peaked BL Lac PG 1553+113 was observed in 2005 with the
H.E.S.S. stereoscopic array of imaging atmospheric-Cherenkov telescopes in
Namibia. Using the H.E.S.S. standard analysis, an excess was measured at the
4.0 sigma level in these observations (7.6 hours live time). Three alternative,
lower-threshold analyses yield >5 sigma excesses. The observed integral flux
above 200 GeV is (4.8 +/- 1.3_{stat} +/- 1.0_{syst}) x10^{-12} cm^{-2} s^{-1},
and shows no evidence for variability. The measured energy spectrum is
characterized by a very soft power law (photon index of Gamma=4.0 +/- 0.6).
Although the redshift of PG 1553+113 is unknown, there are strong indications
that it is greater than z=0.25 and possibly larger than z=0.78. The observed
spectrum is interpreted in the context of VHE gamma-ray absorption by the
Extragalactic Background Light, and is used to place an upper limit on the
redshift of z<0.74.
","[{""version"":""v1"",""created"":""Tue, 24 Jan 2006 17:26:59 GMT""}]","2007-05-23"
"astro-ph/0601546","K. Werner","K. Werner, T. Nagel, T. Rauch, N. J. Hammer, S. Dreizler","VLT spectroscopy and non-LTE modeling of the C/O-dominated accretion
  disks in two ultracompact X-ray binaries","Accepted for publication in A&A. Alternative download from
  http://astro.uni-tuebingen.de/publications/author_title.shtml",,"10.1051/0004-6361:20053768",,"astro-ph",,"  We present new medium-resolution high-S/N optical spectra of the ultracompact
low-mass X-ray binaries 4U0614+091 and 4U1626-67, taken with the ESO Very Large
Telescope. They are pure emission line spectra and the lines are identified as
due to C II-IV and O II-III Line identification is corroborated by first
results from modeling the disk spectra with detailed non-LTE radiation transfer
calculations. Hydrogen and helium lines are lacking in the observed spectra.
Our models confirm the deficiency of H and He in the disks. The lack of neon
lines suggests an Ne abundance of less than about 10 percent (by mass),
however, this result is uncertain due to possible shortcomings in the model
atom. These findings suggest that the donor stars are eroded cores of C/O white
dwarfs with no excessive neon overabundance. This would contradict earlier
claims of Ne enrichment concluded from X-ray observations of circumbinary
material, which was explained by crystallization and fractionation of the white
dwarf core.
","[{""version"":""v1"",""created"":""Tue, 24 Jan 2006 18:10:50 GMT""}]","2009-11-11"
"astro-ph/0601547","Slawomir Piatek","S. Piatek, C. Pryor, P. Bristow, E. W. Olszewski, H. C. Harris, M.
  Mateo, D. Minniti, C. G. Tinney","Proper Motions of Dwarf Spheroidal Galaxies from Hubble Space Telescope
  Imaging. IV: Measurement for Sculptor","38 pages, 15 figures, 6 tables, Accepted for publication in AJ, March
  2006","Astron.J.133:818-844,2007; Astron.J.131:1445-1460,2006","10.1086/510456 10.1086/499526",,"astro-ph",,"  This article presents a measurement of the proper motion of the Sculptor
dwarf spheroidal galaxy determined from images taken with the Hubble Space
Telescope using the Space Telescope Imaging Spectrograph in the imaging mode.
","[{""version"":""v1"",""created"":""Tue, 24 Jan 2006 18:23:01 GMT""}]","2008-11-26"
"astro-ph/0601548","William Wall","W. F. Wall","Comparison of 13CO Line and Far-Infrared Continuum Emission as a
  Diagnostic of Dust and Molecular Gas Physical Conditions: II. The
  Simulations: Testing the Method","The somewhat severe restriction imposed by arXiv.org on file size
  required me to simplify some figures. Consequently, many figures show no
  error bars","Mon.Not.Roy.Astron.Soc.377:545-555,2007","10.1111/j.1365-2966.2007.11566.x",,"astro-ph",,"  The reliability of modeling the far-IR continuum to 13CO J=1-0 spectral line
ratios applied to the Orion clouds (Wall 2006) is tested by applying the models
to simulated data. The two-component models are found to give the dust-gas
temperature difference, $\DT$, to within 1 or 2$ $K. However, other parameters
like the column density per velocity interval and the gas density can be wrong
by an order of magnitude or more. In particular, the density can be
systematically underestimated by an order of magnitude or more. The overall
mass of the clouds is estimated correctly to within a few percent.
  The one-component models estimate the column density per velocity interval
and density within factors of 2 or 3, but their estimates of $\DT$ can be wrong
by 20$ $K. They also underestimate the mass of the clouds by 40-50%.
  These results may permit us to reliably constrain estimates of the Orion
clouds' physical parameters, based on the real observations of the far-IR
continuum and 13CO J=1-0 spectral line. Nevertheless, other systematics must be
treated first. These include the effects of background/foreground subtraction,
effects of the HI component of the ISM, and others. These will be discussed in
a future paper (Wall 2006a).
","[{""version"":""v1"",""created"":""Tue, 24 Jan 2006 18:29:15 GMT""}]","2008-11-26"
"astro-ph/0601549","William Wall","W. F. Wall","Comparison of 13CO Line and Far-Infrared Continuum Emission as a
  Diagnostic of Dust and Molecular Gas Physical Conditions: III. Systematic
  Effects and Scientific Implications","The work of Schnee et al. 2006 is relevant here. This is now
  mentioned in the Discussion and in the Conclusions. In the third version,
  I've corrected a few typos and slightly changed the emphasis on the cold
  gas/dust. In the version of March 2007, I've fixed a few typos and updated a
  few references","Mon.Not.Roy.Astron.Soc.377:556-570,2007","10.1111/j.1365-2966.2007.11667.x",,"astro-ph",,"  Far-infrared continuum data from the {\it COBE}/{\it DIRBE} instrument were
combined with Nagoya 4-m $\cOone$ spectral line data to infer the
multiparsec-scale physical conditions in the Orion$ $A and B molecular clouds,
using 140$\um$/240$\um$ dust color temperatures and the 240$\um$/$\cOone$
intensity ratios. In theory, the ratio of far-IR, submillimeter, or millimeter
continuum to that of a $\cO$ (or $\Co$) rotational line can place reliable
upper limits on the temperature of the dust and molecular gas on multi-parsec
scales; on such scales, both the line and continuum emission are optically
thin, resulting in a continuum-to-line ratio that suffers no loss of
temperature sensitivity in the high-temperature limit as occurs for ratios of
CO rotational lines or ratios of continuum emission in different wavelength
bands. Two-component models fit the Orion data best, where one has a
fixed-temperature and the other has a spatially varying temperature. The former
represents gas and dust towards the surface of the clouds that are heated
primarily by a very large-scale (i.e. $\sim 1 $kpc) interstellar radiation
field. The latter represents gas and dust at greater depths into the clouds and
are shielded from this interstellar radiation field and heated by local stars.
The inferred physical conditions are consistent with those determined from
previously observed maps of $\COone$ and $\Jtwo$ that cover the entire Orion$
$A and B molecular clouds. The models require that the dust-gas temperature
difference is 0$\pm 2 $K. If this surprising result applies to much of the
Galactic ISM, except in unusual regions such as the Galactic Center, then there
are a number implications.
","[{""version"":""v1"",""created"":""Tue, 24 Jan 2006 18:44:29 GMT""},{""version"":""v2"",""created"":""Thu, 25 May 2006 16:16:12 GMT""},{""version"":""v3"",""created"":""Tue, 27 Feb 2007 22:52:07 GMT""},{""version"":""v4"",""created"":""Mon, 26 Mar 2007 21:10:24 GMT""}]","2008-11-26"
"astro-ph/0601550","Stephen Skinner","S.L. Skinner, A.E. Simmons, S.A. Zhekov, M. Teodoro, A. Damineli, F.
  Palla","A Rich Population of X-ray Emitting Wolf-Rayet Stars in the Galactic
  Starburst Cluster Westerlund 1","ApJL, 2006, in press (3 figures, 1 table)","Astrophys.J. 639 (2006) L35-L38","10.1086/502627",,"astro-ph",,"  Recent optical and IR studies have revealed that the heavily-reddened
starburst cluster Westerlund 1 (Wd 1) contains at least 22 Wolf-Rayet (WR)
stars, comprising the richest WR population of any galactic cluster. We present
results of a senstive Chandra X-ray observation of Wd 1 which detected 12 of
the 22 known WR stars and the mysterious emission line star W9. The fraction of
detected WN stars is nearly identical to that of WC stars. The WN stars WR-A
and WR-B as well as W9 are exceptionally luminous in X-rays and have similar
hard heavily-absorbed spectra with strong Si XIII and S XV emission lines. The
luminous high-temperature X-ray emission of these three stars is characteristic
of colliding wind binary systems but their binary status remains to be
determined. Spectral fits of the X-ray bright sources WR-A and W9 with
isothermal plane-parallel shock models require high absorption column densities
log N$_{H}$ = 22.56 (cm$^{-2}$) and yield characteristic shock temperatures
kT_shock ~ 3 keV (T ~ 35 MK).
","[{""version"":""v1"",""created"":""Tue, 24 Jan 2006 18:56:02 GMT""}]","2009-11-11"
"astro-ph/0601551","Brian E. Wood","Brian E. Wood, Jeffrey L. Linsky","Coronal Emission Measures and Abundances for Moderately Active K Dwarfs
  Observed by Chandra","35 pages, 8 figures, AASTEX v5.0 plus EPSF extensions in mkfig.sty;
  accepted by ApJ","Astrophys.J. 643 (2006) 444-459","10.1086/501521",,"astro-ph",,"  We have used Chandra to resolve the nearby 70 Oph (K0 V+K5 V) and 36 Oph (K1
V+K1 V) binary systems for the first time in X-rays. The LETG/HRC-S spectra of
all four of these stars are presented and compared with an archival LETG
spectrum of another moderately active K dwarf, Epsilon Eri. Coronal densities
are estimated from O VII line ratios and emission measure distributions are
computed for all five of these stars. We see no substantial differences in
coronal density or temperature among these stars, which is not surprising
considering that they are all early K dwarfs with similar activity levels.
However, we do see significant differences in coronal abundance patterns.
Coronal abundance anomalies are generally associated with the first ionization
potential (FIP) of the elements. On the Sun, low-FIP elements are enhanced in
the corona relative to high-FIP elements, the so-called ""FIP effect."" Different
levels of FIP effect are seen for our stellar sample, ranging from 70 Oph A,
which shows a prominent solar-like FIP effect, to 70 Oph B, which has no FIP
bias at all or possibly even a weak inverse FIP effect. The strong abundance
difference exhibited by the two 70 Oph stars is unexpected considering how
similar these stars are in all other respects (spectral type, age, rotation
period, X-ray flux). It will be difficult for any theoretical explanation for
the FIP effect to explain how two stars so similar in all other respects can
have coronae with different degrees of FIP bias. Finally, for the stars in our
sample exhibiting a FIP effect, a curious difference from the solar version of
the phenomenon is that the data seem to be more consistent with the high-FIP
elements being depleted in the corona rather than a with a low-FIP enhancement
","[{""version"":""v1"",""created"":""Tue, 24 Jan 2006 19:35:34 GMT""}]","2009-11-11"
"astro-ph/0601552","Kaixuan Ni","E. Aprile, C.E. Dahl, L. DeViveiros, R. Gaitskell, K.L. Giboni, J.
  Kwong, P. Majewski, K. Ni, T. Shutt, M. Yamashita","Simultaneous Measurement of Ionization and Scintillation from Nuclear
  Recoils in Liquid Xenon as Target for a Dark Matter Experiment",,"Phys.Rev.Lett. 97 (2006) 081302","10.1103/PhysRevLett.97.081302",,"astro-ph",,"  We report the first measurements of the absolute ionization yield of nuclear
recoils in liquid xenon, as a function of energy and electric-field.
Independent experiments were carried out with two dual-phase time projection
chamber prototypes, developed for the XENON Dark Matter project. We find that
the charge yield increases with decreasing recoil energy, and exhibits only a
weak field dependence. These results are a first demonstration of the
capability of dual phase xenon detectors to discriminate between electron and
nuclear recoils, a key requirement for a sensitive dark matter search at recoil
energies down to 20 keV.
","[{""version"":""v1"",""created"":""Tue, 24 Jan 2006 19:37:14 GMT""}]","2007-05-23"
