"astro-ph/0610734","Valerio Faraoni","Valerio Faraoni (Bishop's University)","Matter instability in modified gravity","4 pages, revtex, to appear in Phys. Rev. D. In the revised version,
  an error concerning the Palatini version of these theories has been corrected
  and the references updated","Phys.Rev.D74:104017,2006","10.1103/PhysRevD.74.104017",,"astro-ph gr-qc",,"  The Dolgov-Kawasaki instability discovered in the matter sector of the
modified gravity scenario incorporating a 1/R correction to Einstein gravity is
studied in general f(R) theories. A stability condition is found in the metric
version of these theories to help ruling out models that are unviable from the
theoretical point of view.
","[{""version"":""v1"",""created"":""Wed, 25 Oct 2006 19:36:48 GMT""},{""version"":""v2"",""created"":""Fri, 10 Nov 2006 20:01:19 GMT""}]","2008-11-26"
"astro-ph/0610738","Paola Popesso","P. Popesso and A. Biviano","The AGN fraction - velocity dispersion relation in clusters of galaxies","4 pages, 3 figures, A&A Letter accepted for publication",,"10.1051/0004-6361:20066269",,"astro-ph",,"  Some previous investigations have found that the fraction (f_AGN) of active
galactic nuclei (AGNs) is lower in clusters than in the field. This can result
from the suppression of galaxy-galaxy mergers in high-velocity dispersion
(sigma_v) clusters, if the formation and/or fueling of AGNs is directly related
to the merging process. We investigate the existence of a relation between
f_AGN and sigma_v in galaxy clusters in order to shed light on the formation
and evolution processes of AGNs and cluster galaxies. Using data from the Sloan
Digital Sky Survey we determine f_AGN and sigma_v for the clusters in two
samples, extracted from the catalogs of Popesso et al. (2006a) and Miller et
al. (2005), and excluding clusters with significant evidence for substructures.
We find a significant f_AGN-sigma_v anti-correlation. Clusters with sigma_v
lower and, respectively, higher than 500 km/s have AGN fractions of $0.21 \pm
0.01$ and $0.15 \pm 0.01$, on average. The f_AGN-sigma_v relation can be
described by a model that assumes f_AGN is proportional to the galaxies merging
rate, plus a constant. Since f_AGN increases with decreasing sigma_v, AGNs are
likely to have played a significant role in heating the intra-cluster medium
and driving galaxy evolution in cluster precursors and groups.
","[{""version"":""v1"",""created"":""Wed, 25 Oct 2006 16:40:11 GMT""}]","2009-11-11"
"astro-ph/0610739","Alexey Vikhlinin","R. A. Burenin, A. Vikhlinin, A. Hornstrup, H. Ebeling, H. Quintana, A.
  Mescheryakov","The 400 square degrees ROSAT PSPC galaxy cluster survey: Catalog and
  statistical calibration","Submitted to ApJS. 21 pages using emulateapj. More information ans
  survey data tables are available at http://hea-www.harvard.edu/400d and
  http://hea.iki.rssi.ru/400d",,"10.1086/519457",,"astro-ph",,"  We present a catalog of galaxy clusters detected in a new ROSAT PSPC survey.
The survey is optimized to sample, at high redshifts, the mass range
corresponding to T> keV clusters at z=0. Technically, our survey is the
extension of the 160 square degrees survey (Vikhlinin etal 98a, Mullis etal
2003). We use the same detection algorithm, thus preserving high quality of the
resulting sample; the main difference is a significant increase in sky
coverage. The new survey covers 397 square degrees and is based on 1610 high
Galactic latitude ROSAT PSPC pointings, virtually all pointed ROSAT data
suitable for the detection of distant clusters. The search volume for X-ray
luminous clusters within z<1 exceeds that of the entire local Universe (z<0.1).
We detected 287 extended X-ray sources with fluxes f>1.4e-13 erg/s/cm^2 in the
0.5-2 keV energy band, of which 266 (93%) are optically confirmed as galaxy
clusters, groups or individual elliptical galaxies. This paper provides a
description of the input data, the statistical calibration of the survey via
Monte-Carlo simulations, and the catalog of detected clusters. We also compare
the basic results to those from previous, smaller area surveys and find good
agreement for the log N - log S distribution and the local X-ray luminosity
function. Our sample clearly shows a decrease in the number density for the
most luminous clusters at z>0.3. The comparison of our ROSAT-derived fluxes
with the accurate Chandra measurements for a subset of high-redshift clusters
demonstrates the validity of the 400 square degree survey's statistical
calibration.
","[{""version"":""v1"",""created"":""Wed, 25 Oct 2006 18:50:48 GMT""}]","2009-11-11"
"astro-ph/0610754","Thomas Bensby","T. Bensby (1), M.S. Oey (1), S. Feltzing (2), B. Gustafsson (3) ((1)
  Dept. of Astronomy, University of Michigan, Ann Arbor, USA (2) Lund
  Observatory, Sweden, (3) Dept. of Astronomy and Space Physics, Uppsala
  University, Sweden)","Hercules stream stars and the metal-rich thick disk","4 pages, to appear in proceedings for the ""Metal-rich Universe""
  conference, held on La Palma, June 12-16, 2006, G. Israelian and G. Meynet
  (eds), Cambridge Univ. Press; ISBN-13 978-0-521-87998-9","The Metal-Rich Universe, Cambridge Contemporary Astrophysics,
  2008, p.62",,,"astro-ph",,"  Using the MIKE spectrograph, mounted on the 6.5 m Magellan/Clay telescope at
the Las Campanas observatory in Chile, we have obtained high-resolution spectra
for 60 F and G dwarf stars, all likely members of a density enhancement in the
local velocity distribution, referred to as the Hercules stream. Comparing with
an existing sample of 102 thin and thick disk stars we have used space
velocities, detailed elemental abundances, and stellar ages to trace the origin
of the Hercules stream. We find that the Hercules stream stars show a wide
spread in stellar ages, metallicities, and element abundances. However, the
spreads are not random but separate the Hercules stream into the abundance and
age trends as outlined by either the thin disk or the thick disk. We hence
claim that the major part of the Hercules stream actually are thin and thick
disk stars. These diverse properties of the Hercules stream point toward a
dynamical origin, probably caused by the Galactic bar. However, we can at the
moment not entirely rule out that the Hercules stream could be the remnants of
a relatively recent merger event.
","[{""version"":""v1"",""created"":""Wed, 25 Oct 2006 18:20:43 GMT""}]","2009-05-28"
"astro-ph/0610757","John Everett","John E. Everett (1,2) and Norm Murray (1) ((1) CITA (2) U.
  Wisconsin-Madison)","Large-Scale Parker Winds in Active Galactic Nuclei","13 pages (emulateapj format), 14 figures, accepted to the
  Astrophysical Journal","Astrophys.J.656:93-104,2007","10.1086/510324",,"astro-ph",,"  We build and test Parker-wind models to apply to observations of large-scale
(of order 100 pc) outflows from Active Galactic Nuclei (AGNs). These models
include detailed photoionization simulations, the observed radially varying
mass profile, adiabatic cooling, and approximations for clouds dragged along in
the wind and the interaction of the wind with the circumnuclear ISM of the
galaxy. We test this model against recent HST/STIS observations of [O III]
emission-line kinematics (in particular, we test against those observed in NGC
4151, but approximately the same kinematics is observed in NGC 1068 and Mrk 3)
to constrain the viability of large-scale thermal winds in AGNs. We find that
adiabatic cooling dominates in these outflows, decelerating Parker winds on
large scales, making them highly unlikely as explanations of the observed
kinematics.
","[{""version"":""v1"",""created"":""Wed, 25 Oct 2006 18:59:13 GMT""}]","2008-11-26"
"astro-ph/0610760","Daniel Nestor","Daniel B. Nestor, David A. Turnshek, Sandhya M. Rao, Anna M. Quider","The Environments of Ultra-strong Mg II Absorbers","52 pages, 9 figures, accepted to ApJ For higher-res versions of
  images, see: http://www.ast.cam.ac.uk/~dbn/Images/","Astrophys.J.658:185-202,2007","10.1086/511411",,"astro-ph",,"  We present r'- or i'-band WIYN images of the fields of 15 Sloan Digital Sky
Survey quasars that have spectra exhibiting intervening MgII absorption-line
systems with rest equivalent widths 2.7A \le REW \le 6.0A and redshifts 0.42 <
z_{abs} < 0.84. Such systems are rare and exhibit projected absorption velocity
spreads in excess of \approx 300-650 km/s. Approximately 60% are expected to be
damped Ly\alpha systems. In each of our fields we detect at least one galaxy
that, if at the absorption redshift, would have impact parameter b \lesssim 40
kpc and luminosity L \gtrsim 0.3 L*. We measure a significant excess of
galaxies at low-b to the sightlines over a large range of luminosity. Many of
the sightlines are found to pass either through or close to the
optically-luminous extent of a galaxy. Considering the very large velocity
spreads seen in absorption, this suggests that these absorbing regions are more
kinematically complex than local spirals such as the Milky Way. Our data
indicate that interactions and galaxy pairs may be a contributing factor to the
production of such large velocity spreads. Finally, we also find evidence that
a population of galaxies with luminosities in the range 4L* \lesssim L \lesssim
13 L* may contribute to the presence of ultra-strong MgII absorption. Thus,
some of the absorbing galaxies may represent a population intermediate to the
very luminous high-redshift Lyman break galaxies and the fainter local
starburst population.
","[{""version"":""v1"",""created"":""Wed, 25 Oct 2006 18:09:59 GMT""}]","2010-11-11"
"astro-ph/0610761","Peter Laursen","P. Laursen, J. Sommer-Larsen","Lyman alpha Resonant Scattering in Young Galaxies - Predictions from
  Cosmological Simulations","Letter updated to match version published in ApJ","Astrophys.J.Lett.657:L69-L72,2007","10.1086/513191",,"astro-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We present results obtained with a 3D, Ly alpha radiative transfer code,
applied to a fully cosmological galaxy formation simulation. The developed
Monte Carlo code is capable of treating an arbitrary distribution of source Ly
alpha emission, neutral hydrogen density, temperature, and peculiar velocity of
the interstellar medium. We investigate the influence of resonant scattering on
the appearance and properties of young galaxies by applying the code to a
simulated ""Lyman Break Galaxy"" at redshift z = 3.6, and of star formation rate
22 M_sun/yr and total Ly alpha luminosity 2.0 X 10^43 erg/s. It is found that
resonant scattering of Ly alpha radiation can explain that young galaxies
frequently are observed to be more extended on the sky in Ly alpha than in the
optical. Moreover, it is shown that, for the system investigated, due to the
anisotropic escape of the photons, the appearent maximum surface brightness can
differ by a factor of ~15, and the total derived luminosity by a factor of ~4,
depending on the orientation of the system relative to the observer.
","[{""version"":""v1"",""created"":""Wed, 25 Oct 2006 20:00:27 GMT""},{""version"":""v2"",""created"":""Tue, 14 Nov 2006 14:53:36 GMT""},{""version"":""v3"",""created"":""Sat, 18 Jul 2009 22:34:07 GMT""}]","2009-07-19"
"astro-ph/0610762","David Hambrick","J. Richard Gott III (1), D. Clay Hambrick (1), Michael S. Vogeley (2),
  Juhan Kim (3), Changbom Park (3), Yun-Young Choi (3), Renyue Cen (1),
  Jeremiah P. Ostriker (1), Kentaro Nagamine (4) ((1) Princeton University, (2)
  Drexel University, (3) Korea Institute for Advanced Study, (4) UNLV)","Topology of structure in the Sloan Digital Sky Survey: model testing","13 Apj pages, 7 figures High-resolution stereo graphic available at
  http://www.astro.princeton.edu/~dclayh/stereo50.eps","Astrophys.J.675:16-28,2008","10.1086/524292",,"astro-ph",,"  We measure the three-dimensional topology of large-scale structure in the
Sloan Digital Sky Survey (SDSS). This allows the genus statistic to be measured
with unprecedented statistical accuracy. The sample size is now sufficiently
large to allow the topology to be an important tool for testing galaxy
formation models. For comparison, we make mock SDSS samples using several
state-of-the-art N-body simulations: the Millennium run of Springel et al.
(2005)(10 billion particles), Kim & Park (2006) CDM models (1.1 billion
particles), and Cen & Ostriker (2006) hydrodynamic code models (8.6 billion
cell hydro mesh). Each of these simulations uses a different method for
modeling galaxy formation. The SDSS data show a genus curve that is broadly
characteristic of that produced by Gaussian random phase initial conditions.
Thus the data strongly support the standard model of inflation where Gaussian
random phase initial conditions are produced by random quantum fluctuations in
the early universe. But on top of this general shape there are measurable
differences produced by non-linear gravitational effects (cf. Matsubara 1994),
and biasing connected with galaxy formation. The N-body simulations have been
tuned to reproduce the power spectrum and multiplicity function but not
topology, so topology is an acid test for these models. The data show a
``meatball'' shift (only partly due to the Sloan Great Wall of Galaxies; this
shift also appears in a sub-sample not containing the Wall) which differs at
the 2.5\sigma level from the results of the Millennium run and the Kim & Park
dark halo models, even including the effects of cosmic variance.
","[{""version"":""v1"",""created"":""Wed, 25 Oct 2006 20:42:05 GMT""}]","2008-11-26"
"astro-ph/0610763","Peter Allen","Peter R. Allen, David W. Koerner, Michael W. McElwain, Kelle L. Cruz,
  I. Neill Reid","A New Brown Dwarf Desert? A Scarcity of Wide Ultracool Binaries","27 pages, 8 figures, 3 tables: accepted to the Astronomical Journal","Astron.J.133:971-978,2007","10.1086/510346",,"astro-ph",,"  We present the results of a deep-imaging search for wide companions to
low-mass stars and brown dwarfs using NSFCam on IRTF. We searched a sample of
132 M7-L8 dwarfs to magnitude limits of $J \sim 20.5$ and $K \sim 18.5$,
corresponding to secondary-primary mass ratios of $\sim 0.5$. No companions
were found with separations between $2{\arcsec}$ to $31{\arcsec}$ ($\sim$40 AU
to $\sim$1000 AU). This null result implies a wide companion frequency below
2.3% at the 95% confidence level within the sensitivity limits of the survey.
Preliminary modeling efforts indicate that we could have detected 85% of
companions more massive than $0.05 M_{\odot}$ and 50% above $0.03 M_{\odot}$.
","[{""version"":""v1"",""created"":""Wed, 25 Oct 2006 21:55:25 GMT""}]","2008-11-26"
"astro-ph/0610764","Wes Colley","J. Richard Gott III (1), Wesley N. Colley (2), Chan-Gyung Park (3),
  Changbom Park (3) and Charles Mugnolo (1) ((1) Princeton University Dept. of
  Astrophysical Sciences, (2) Univ. of Ala. in Huntsville Ctr. for Modeling,
  Simulation and Analysis (3) Korea Institute for Advanced Study, Seoul, Korea)","Genus Topology of the Cosmic Microwave Background from the WMAP 3-Year
  Data","MNRAS LaTeX style (mn2e.cls), EPS and JPEG figures",,"10.1111/j.1365-2966.2007.11730.x",,"astro-ph",,"  We have independently measured the genus topology of the temperature
fluctuations in the cosmic microwave background seen in the Wilkinson Microwave
Anisotropy Probe (WMAP) 3-year data. A genus analysis of the WMAP data
indicates consistency with Gaussian random-phase initial conditions, as
predicted by standard inflation. We set 95% confidence limits on
non-linearities of -101 < f_{nl} < 107. We also find that the observed low l (l
<= 8) modes show a slight anti-correlation with the Galactic foreground, but
not exceeding 95% confidence, and that the topology defined by these modes is
consistent with that of a Gaussian random-phase distribution (within 95%
confidence).
","[{""version"":""v1"",""created"":""Wed, 25 Oct 2006 22:27:48 GMT""}]","2009-11-11"
