"astro-ph/0606252","Yakiv Pavlenko V.","Yakiv V. Pavlenko","Modelling of the spectra and atmospheres of evolved stars","To be published in Memorie della Societa' Astronomica Italiana, as a
  contributed talk for the VIII Torino Workshop on Nucleosynthesis in AGB Stars
  ""Constraints on AGB Nucleosynthesis from Observations"" Granada, 5-10 February
  2006","Mem.Soc.Ast.It. 75 (2004) 282",,,"astro-ph",,"  The method and results of the computation of the model atmospheres and
spectral energy distributions of chemically peculiar stars, are discussed. The
models are computed with a special consideration of the particular problems
encountered when computing model atmospheres for M and C-giants, and of
hydrogen deficient stars. We present some computed model atmospheres for
Sakurai's object, giants of globular clusters, and C-giants.
","[{""version"":""v1"",""created"":""Sun, 11 Jun 2006 16:08:40 GMT""}]","2007-05-23"
"astro-ph/0606253","Craig O. Heinke","C. O. Heinke, R. Wijnands, H. N. Cohn, P. M. Lugger, J. E. Grindlay,
  D. Pooley, W. H. G. Lewin","Faint X-ray Sources in the Globular Cluster Terzan 5","15 pages, 10 figures (3 color). Resubmitted to ApJ after
  incorporating referee comments. v2: Added references to introduction","Astrophys.J.651:1098-1111,2006","10.1086/507884",,"astro-ph",,"  We report our analysis of a Chandra X-ray observation of the rich globular
cluster Terzan 5, in which we detect 50 sources to a limiting 1.0-6 keV X-ray
luminosity of 3*10^{31} ergs/s within the half-mass radius of the cluster.
Thirty-three of these have L_X>10^{32} ergs/s, the largest number yet seen in
any globular cluster. In addition to the quiescent low-mass X-ray binary (LMXB,
identified by Wijnands et al.), another 12 relatively soft sources may be
quiescent LMXBs. We compare the X-ray colors of the harder sources in Terzan 5
to the Galactic Center sources studied by Muno and collaborators, and find the
Galactic Center sources to have harder X-ray colors, indicating a possible
difference in the populations. We cannot clearly identify a metallicity
dependence in the production of low-luminosity X-ray binaries in Galactic
globular clusters, but a metallicity dependence of the form suggested by Jordan
et al. for extragalactic LMXBs is consistent with our data.
","[{""version"":""v1"",""created"":""Sun, 11 Jun 2006 21:20:18 GMT""},{""version"":""v2"",""created"":""Tue, 13 Jun 2006 23:36:17 GMT""}]","2008-11-26"
"astro-ph/0606254","Marina Romanova","O. D. Toropina, M. M. Romanova, R. V. Lovelace","Spinning-Down of Moving Magnetars in the Propeller Regime","10 pages, 4 figures, accepted by MNRAS. See version with better
  resolution figures and animation at
  http://astrosun2.astro.cornell.edu/us-rus/propeller.htm","Mon.Not.Roy.Astron.Soc.371:569-576,2006","10.1111/j.1365-2966.2006.10667.x",,"astro-ph",,"  We use axisymmetric magnetohydrodynamic simulations to investigate the
spinning-down of magnetars rotating in the propeller regime and moving
supersonically through the interstellar medium. The simulations indicate that
magnetars spin-down rapidly due to this interaction, faster than for the case
of a non-moving star. From many simulation runs we have derived an approximate
scaling laws for the angular momentum loss rate, \dot{L} \propto
\~\eta_m^{0.3}\mu^{0.6}\rho^{0.8}{\cal M}^{-0.4} \Omega_*^{1.5}, where \rho is
the density of the interstellar medium, \cal M is Mach number, \mu is the
star's magnetic moment, \Omega_* is its angular velocity, and \eta_m is
magnetic diffusivity. A magnetar with a surface magnetic field of 10^{13} -
10^{15} G is found to spin-down to a period P > 10^5-10^6 s in \sim 10^4 - 10^5
years. There is however uncertainty about the value of the magnetic diffusivity
so that the time-scale may be longer. We discuss this model in respect of Soft
Gamma Repeaters (SGRs) and the isolated neutron star candidate RXJ1856.5-3754.
","[{""version"":""v1"",""created"":""Mon, 12 Jun 2006 02:14:33 GMT""}]","2009-11-11"
"astro-ph/0606255","Teddy Cheung","C.C. Cheung, L. Stawarz, A. Siemiginowska","Confronting X-ray Emission Models with the Highest-Redshift
  Kiloparsec-scale Jets: the z=3.89 Jet in Quasar 1745+624","ApJ, accepted. No changes from version 1. 17 pages emulateapj style,
  7 figures","Astrophys.J.650:679-692,2006","10.1086/506908","SLAC-PUB-11842","astro-ph",,"  A newly identified kiloparsec-scale X-ray jet in the high-redshift z=3.89
quasar 1745+624 is studied with multi-frequency Very Large Array, Hubble Space
Telescope, and Chandra X-ray imaging data. This is only the third large-scale
X-ray jet beyond z>3 known and is further distinguished as being the most
luminous relativistic jet observed at any redshift, exceeding 10^45 erg/s in
both the radio and X-ray bands. Apart from the jet's extreme redshift,
luminosity, and high inferred equipartition magnetic field (in comparison to
local analogues), its basic properties such as X-ray/radio morphology and radio
polarization are similar to lower-redshift examples. Its resolved linear
structure and the convex broad-band spectral energy distributions of three
distinct knots are also a common feature among known powerful X-ray jets at
lower-redshift. Relativistically beamed inverse Compton and `non-standard'
synchrotron models have been considered to account for such excess X-ray
emission in other jets; both models are applicable to this high-redshift
example but with differing requirements for the underlying jet physical
properties, such as velocity, energetics, and electron acceleration processes.
One potentially very important distinguishing characteristic between the two
models is their strongly diverging predictions for the X-ray/radio emission
with increasing redshift. This is considered, though with the limited sample of
three z>3 jets it is apparent that future studies targeted at very
high-redshift jets are required for further elucidation of this issue. Finally,
from the broad-band jet emission we estimate the jet kinetic power to be no
less than 10^46 erg/s, which is about 10% of the Eddington luminosity
corresponding to this galaxy's central [abridged]
","[{""version"":""v1"",""created"":""Mon, 12 Jun 2006 01:44:08 GMT""},{""version"":""v2"",""created"":""Mon, 12 Jun 2006 20:27:09 GMT""}]","2008-11-26"
"astro-ph/0606256","Teddy Cheung","C.C. Cheung, J.F.C. Wardle, N.P. Lee","Large-Scale Radio and X-ray Jets in the Highest Redshift Quasars","6 pages, 3 figures","in 22nd Texas Symposium on Relativistic Astrophysics, Eds. P. Chen
  et al. (2005)",,,"astro-ph",,"  We describe our program to search for and study the kilo-parsec scale radio
jets in a sample of high-redshift (greater than 3.4), flat spectrum quasars
using new and archival VLA data. Two of these radio jets have been imaged with
Chandra, and have X-ray counterparts and are briefly discussed. These
high-redshift sources are important targets for testing current X-ray jet
emission models for kpc-scale jets and follow-up multi-wavelength observations
will shed light on this problem.
","[{""version"":""v1"",""created"":""Mon, 12 Jun 2006 02:00:40 GMT""}]","2007-05-23"
"astro-ph/0606257","Geoffrey Clayton","Geoffrey C. Clayton, F. Kerber, N. Pirzkal, O. De Marco, P.A.
  Crowther, and J.M. Fedrow","V605 Aql: The Older Twin of Sakurai's Object","12 pages, 1 figure, ApJ Letters in press","Astrophys.J.646:L69-L72,2006","10.1086/506593",,"astro-ph",,"  New optical spectra have been obtained with VLT/FORS2 of the final helium
shell flash (FF) star, V605 Aql, which peaked in brightness in 1919. New models
suggest that this star is experiencing a very late thermal pulse. The evolution
to a cool luminous giant and then back to a compact hot star takes place in
only a few years. V605 Aql, the central star of the Planetary Nebula (PN), A58,
has evolved from T$_{eff}\sim$5000 K in 1921 to $\sim$95,000 K today. There are
indications that the new FF star, Sakurai's Object (V4334 Sgr), which appeared
in 1996, is evolving along a similar path. The abundances of Sakurai's Object
today and V605 Aql 80 years ago mimic the hydrogen deficient R Coronae Borealis
(RCB) stars with 98% He and 1% C. The new spectra show that V605 Aql has
stellar abundances similar to those seen in Wolf-Rayet [WC] central stars of
PNe with ~55% He, and ~40% C. The stellar spectrum of V605 Aql can be seen even
though the star is not directly detected. Therefore, we may be seeing the
spectrum in light scattered around the edge of a thick torus of dust seen
edge-on. In the present state of evolution of V605 Aql, we may be seeing the
not too distant future of Sakurai's Object.
","[{""version"":""v1"",""created"":""Mon, 12 Jun 2006 02:06:50 GMT""}]","2009-11-11"
"astro-ph/0606259","Unal Ertan","U. Ertan, M. H. Erkut, K.Y. Eksi & M.A. Alpar","The Anomalous X-Ray Pulsar 4U 0142+61: A Neutron Star with a Gaseous
  Fallback Disk","22 pages, 3 figures, minor revisons, appeared in Apj","The Astrophysical Journal, 657, 441, 2007 March 1",,,"astro-ph",,"  The recent detection of the anomalous X-ray pulsar (AXP) 4U 0142+61 in the
mid-infrared with the {\it Spitzer} observatory by Z.Wang and coworkers
constitutes the first instance of a disk around an AXP. We show, by analyzing
earlier optical and near-IR data together with the recent data, that the
overall broadband data set can be reproduced by a single model of an irradiated
and viscously heated disk.
","[{""version"":""v1"",""created"":""Mon, 12 Jun 2006 06:55:36 GMT""},{""version"":""v2"",""created"":""Mon, 16 Oct 2006 18:01:35 GMT""},{""version"":""v3"",""created"":""Mon, 5 Mar 2007 15:05:34 GMT""}]","2007-05-23"
"astro-ph/0606260","Paola Popesso","P. Popesso, A. Biviano, H. B\""ohringer and M. Romaniello","RASS-SDSS Galaxy Cluster Survey. VII. On the Cluster Mass to Light ratio
  and the Halo Occupation Distribution","15 pages, 15 figures, accepted for publication in A&A",,"10.1051/0004-6361:20054708",,"astro-ph",,"  We explore the mass-to-light ratio in galaxy clusters and its relation to the
cluster mass. We study the relations among the optical luminosity ($L_{op}$),
the cluster mass ($M_{200}$) and the number of cluster galaxies within
$r_{200}$ ($N_{gal}$) in a sample of 217 galaxy clusters with confirmed 3D
overdensity. We correct for projection effects, by determining the galaxy
surface number density profile in our cluster sample. This is best fitted by a
cored King profile in low and intermediate mass systems. The core radius
decreases with cluster mass, and, for the highest mass clusters, the profile is
better represented by a generalized King profile or a cuspy Navarro, Frenk &
White profile. We find a very tight proportionality between $L_{op}$ and
$N_{gal}$, which, in turn, links the cluster mass-to-light ratio to the Halo
Occupation Distribution $N_{gal}$ vs. $M_{200}$. After correcting for
projection effects, the slope of the $L_{op}-M_{200}$ and $N_{gal}-M_{200}$
relations is found to be $0.92\pm0.03$, close, but still significantly less
than unity. We show that the non-linearity of these relations cannot be
explained by variations of the galaxy luminosity distributions and of the
galaxy M/L with the cluster mass. We suggest that the nonlinear relation
between number of galaxies and cluster mass reflects an underlying nonlinear
relation between number of subhaloes and halo mass.
","[{""version"":""v1"",""created"":""Mon, 12 Jun 2006 08:23:50 GMT""}]","2015-06-24"
"astro-ph/0606261","Raffaella Morganti","R. Morganti, P.T. de Zeeuw, T.A. Oosterloo, R.M. McDermid, D.
  Krajnovic, M. Cappellari, F. Kenn, A. Weijmans, M. Sarzi","Neutral hydrogen in nearby elliptical and lenticular galaxies: the
  continuing formation of early-type galaxies","13 pages, 8 figures, Accepted for publication in MNRAS. A version
  with full resolution figures is available at
  http://www.astron.nl/~morganti/Papers/SauronHI.pdf","Mon.Not.Roy.Astron.Soc.371:157-169,2006","10.1111/j.1365-2966.2006.10681.x",,"astro-ph",,"  (Abridged) We present deep WSRT observations of neutral hydrogen in 12 nearby
elliptical and lenticular galaxies. The selected objects come from a
representative sample of nearby galaxies earlier studied at optical wavelengths
with the integral-field spectrograph Sauron. We detect HI - both in regular
discs as well as in clouds and tails off-set from the host galaxy - in 70% of
the galaxies. This detection rate is much higher than in previous, shallower
single-dish surveys, and is similar to that for the ionised gas. The results
suggest that at faint detection levels the presence of HI is a relatively
common characteristic of field early-type galaxies. The observed total HI
masses range between a few times 10^6 Msun to just over 10^9 Msun. The presence
of regular disc-like structures is a situation as common as HI in offset clouds
and tails around early-type galaxies. All galaxies where HI is detected also
contain ionised gas, whereas no HI is found around galaxies without ionised
gas. Galaxies with regular HI discs tend to have strong emission from ionised
gas. In these cases, the similar kinematics of the neutral hydrogen and ionised
gas suggest that they form one structure. We do not find a clear trend between
the presence of HI and the global age of the stellar population or the global
dynamical characteristics of the galaxies. Our observations support the idea
that gas accretion is common and does not happen exclusively in peculiar
early-type galaxies. For the majority of the cases the gas is likely acquired
through merging, but the lack of correlation with the stellar population age
suggests that smooth, cold accretion could be an alternative scenario, at least
in some galaxies. In either cases, the data suggest that early-type galaxies
continue to build their mass up to the present.
","[{""version"":""v1"",""created"":""Mon, 12 Jun 2006 08:35:30 GMT""}]","2009-11-11"
"astro-ph/0606262","Andrea Merloni","A. Merloni (MPA), J. Malzac (CESR), A.C. Fabian (IoA), R.R. Ross
  (College of the Holy Cross)","On the X-ray spectra of luminous, inhomogeneous accretion flows","15 pages, 9 figures. MNRAS, in press","Mon.Not.Roy.Astron.Soc.370:1699-1712,2006","10.1111/j.1365-2966.2006.10676.x",,"astro-ph",,"  We discuss the expected X-ray spectral and variability properties of black
hole accretion discs at high luminosity, under the hypothesis that radiation
pressure dominated discs are subject to violent clumping instabilities and, as
a result, have a highly inhomogeneous two-phase structure. After deriving the
full accretion disc solutions explicitly in terms of the parameters of the
model, we study their radiative properties both with a simple two-zones model,
treatable analytically, and with radiative transfer simulations which account
simultaneously for energy balance and Comptonisation in the hot phase, together
with reflection, reprocessing, ionization and thermal balance in the cold
phase. We show that, if not only the density, but also the heating rate within
these flows is inhomogeneous, then complex reflection-dominated spectra can be
obtained for a high enough covering fraction of the cold phase. In general,
large reflection components in the observed X-ray spectra should be associated
with strong soft excesses, resulting from the combined emission of ionized
atomic emission lines. The variability properties of such systems are such
that, even when contributing to a large fraction of the hard X-ray spectrum,
the reflection component is less variable than the power-law like emission
originating from the hot Comptonising phase, in agreement with what is observed
in many Narrow Line Seyfert 1 galaxies and bright Seyfert 1. Our model falls
within the family of those trying to explain the complex X-ray spectra of
bright AGN with ionized reflection, but presents an alternative, specific,
physically motivated, geometrical setup for the complex multi-phase structure
of the inner regions of near-Eddington accretion flows.
","[{""version"":""v1"",""created"":""Mon, 12 Jun 2006 08:49:41 GMT""}]","2009-09-17"
