"astro-ph/0603427","Eli Waxman","Zhuo Li and Eli Waxman (Weizmann Inst.)","The upstream magnetic field of GRB shocks","Minor revisions, accepted to ApJ","Astrophys.J.651:328-332,2006","10.1086/507413",,"astro-ph",,"  Gamma-ray burst (GRB) afterglow emission is believed to be produced by
synchrotron emission of electrons accelerated to high energy by a relativistic
collisionless shock propagating into a weakly magnetized plasma. Afterglow
observations have been used to constrain the post-shock magnetic field and
structure, as well as the accelerated electron energy distribution. Here we
show that X-ray afterglow observations on day time scale constrain the
pre-shock magnetic field to satisfy B>0.2[n/(1/cc)]^{5/8} mG, where n is the
pre-shock density. This suggests that either the shock propagates into a highly
magnetized fast, v~10^3 km/s, wind, or that the pre-shock magnetic field is
strongly amplified, most likely by the streaming of high energy shock
accelerated particles. More stringent constraints may be obtained by afterglow
observations at high photon energy at late, >1 d, times.
","[{""version"":""v1"",""created"":""Thu, 16 Mar 2006 16:00:02 GMT""},{""version"":""v2"",""created"":""Sun, 2 Jul 2006 07:38:11 GMT""}]","2010-11-11"
"astro-ph/0603428","James M. De Buizer","James M. De Buizer (Gemini Observatory)","The Remarkable Mid-Infrared Jet of Massive Young Stellar Object
  G35.20-0.74","Accepted for publication in ApJ Letters; 4 pages; 2 figures; a
  version with full resolution images is available here:
  http://www.ctio.noao.edu/~debuizer/","Astrophys.J.642:L57-L60,2006","10.1086/504291",,"astro-ph",,"  The young massive stellar object G35.20-0.74 was observed in the mid-infrared
using T-ReCS on Gemini South. Previous observations have shown that the near
infrared emission has a fan-like morphology that is consistent with emission
from the northern lobe of a bipolar radio jet known to be associated with this
source. Mid-infrared observations presented in this paper show a monopolar
jet-like morphology as well, and it is argued that the mid-infrared emission
observed is dominated by thermal continuum emission from dust. The mid-infrared
emission nearest the central stellar source is believed to be directly heated
dust on the walls of the outflow cavity. The hydroxyl, water, and methanol
masers associated with G35.20-0.74 are spatially located along these
mid-infrared cavity walls. Narrow jet or outflow cavities such as this may also
be the locations of the linear distribution of methanol masers that are found
associated with massive young stellar objects. The fact that G35.20-0.74 has
mid-infrared emission that is dominated by the outflow, rather than disk
emission, is a caution to those that consider mid-infrared emission from young
stellar objects as only coming from circumstellar disks.
","[{""version"":""v1"",""created"":""Thu, 16 Mar 2006 16:00:14 GMT""}]","2009-11-11"
"astro-ph/0603429","Valery Suleimanov","A. Ibragimov, V. Suleimanov, A. Vikhlinin, N. Sakhibullin","Supersoft X-ray Sources. Parameters of Stellar Atmospheres","7 pages, 6 tables, 5 figures","Astron.Rep. 47 (2003) 186","10.1134/1.1562213",,"astro-ph",,"  ROSAT spectra of 11 supersoft X-ray sources (RX J0439.8-6809, RX
J0513.9-6951, RX J0527.8-6954, CAL 87, CAL 83, 1E 0035.4-7230, RX J0048.4-7332,
1E 0056.8-7154, RX J0019.8 +2156, RX J0925.7-4758, AG Draconis) are
approximated with theoretical spectra obtained in LTE models for the
atmospheres of hot white dwarfs with line blanketing. The confidence intervals
of parameters derived from these approximations $ T_{\rm eff}$, $\log g$,
$N_H$, and $R^2/d^2$ are determined. The results are compared with predictions
for a model with stable/recurrent thermonuclear burning on the white-dwarf
surface.
","[{""version"":""v1"",""created"":""Thu, 16 Mar 2006 18:55:58 GMT""}]","2009-11-11"
"astro-ph/0603430","Valery Suleimanov","V. Suleimanov, A. Ibragimov","Supersoft X-ray Sources. Basic Parameters","8 pages, 2 tables, 4 figures","Astron.Rep. 47 (2003) 197","10.1134/1.1562214",,"astro-ph",,"  The parameters of ten supersoft X-ray sources (RX J0439.8-6809, RX
J0513.9-6951, RX J0527.8-6954, CAL 87, CAL 83, 1E 0035.4-7230, RX J0048.4-7332,
1E 0056.8-7154, RX J0019.8 +2156, RX J0925.7-4758) observed by ROSAT obtained
using blanketing LTE model atmospheres are analyzed. The consistency of the
resulting parameters with a model with stable/recurrent burning on the surface
of the white dwarf is studied. The luminosity and sizes of seven of the sources
are in good agreement with this model. The masses of the white dwarfs in these
sources are estimated. A formula that can be used to estimate the masses of
white dwarfs in classical supersoft sources based on their effective
temperatures is presented.
","[{""version"":""v1"",""created"":""Thu, 16 Mar 2006 16:48:20 GMT""}]","2009-11-11"
"astro-ph/0603431","Bruce Gendre","B. Gendre (1), A. Galli (1),(2),(3), A. Corsi (1),(2),(4), A. Klotz
  (5),(6), L. Piro (1), G. Stratta (7), M. Boer (6), Y. Damerdji (5),(6) ((1)
  IASF-Roma/INAF, (2) Universita degli Studi di Roma ""La Sapienza"", (3) INFN -
  Sezione di Trieste, (4)INFN - Sezione di Roma, (5) CESR, (6) Observatoire de
  Haute-Provence, (7) LATT)","The Gamma-ray burst 050904 : evidence for a termination shock ?","11 pages, 3 color figure, 2 B&W figures, accepted for publication
  into Astronomy and Astrophysics. Changes requested by the referees
  implemented",,"10.1051/0004-6361:20065220",,"astro-ph",,"  We analyze optical and X-ray observations of GRB 050904 obtained with TAROT
and SWIFT. We perform temporal and spectral analysis of the X-ray and optical
data. We find significant absorption in the early phase of the X-ray light
curve, with some evidence (3 sigma level) of variability. We interpret this as
a progressive photo-ionization. We investigate the environment of the burst and
constrain its density profile. We find that the overall behavior of the
afterglow is compatible with a fireball expanding in a wind environment during
the first 2000 seconds after the burst (observer frame). On the other hand, the
late (after 0.5 days, observer frame) afterglow is consistent with an
interstellar medium, suggesting the possible presence of a termination shock.
We estimate the termination shock position to be R_t ~ 1.8 x 10^{-2} pc, and
the wind density parameter to be A_* ~ 1.8. We try to explain the simultaneous
flares observed in optical and X-ray bands in light of different models :
delayed external shock from a thick shell, inverse Compton emission from
reverse shock, inverse Compton emission from late internal shocks or a very
long internal shock activity. Among these models, those based on a single
emission mechanism, are unable to account for the broad-band observations.
Models invoking late internal shocks, with the inclusion of IC emission, or a
properly tuned very long internal shock activity, offer possible explanations.
","[{""version"":""v1"",""created"":""Thu, 16 Mar 2006 17:42:56 GMT""},{""version"":""v2"",""created"":""Fri, 27 Oct 2006 16:38:08 GMT""}]","2012-08-27"
"astro-ph/0603432","Ken'ichi Nomoto","Ken'ichi Nomoto, Tomoharu Suzuki, Jinsong Deng, Tatsuhiro Uenishi, and
  Izumi Hachisu","Progenitors of Type Ia Supernovae: Circumstellar Interaction, Rotation,
  and Steady Hydrogen Burning","Published in ""1604-2004: Supernovae as Cosmological Lighthouses"", ASP
  Conf. Ser. 342, eds. M. Turatto, et al. (ASP), 105-114 (2005)",,,,"astro-ph",,"  Among the important issues in identifying the progenitor system of Type Ia
supernovae (SNe Ia), we focus mostly on circumstellar interaction in SN 2002ic,
and give brief discussion on the controversial issues of the effects of
rotation in merging double degenerates and steady hydrogen shell burning in
accreting white dwarfs.
  SN 2002ic is a unique supernova which shows the typical spectral features of
SNe Ia near maximum light, but also apparent hydrogen features that have been
absent in SNe Ia. Based on the hydrodynamical models of circumstellar
interaction in SN Ia, we suggest that circumstellar medium is aspherical (or
highly clumpy) and contains ~1.3 Msun. Possible progenitor systems of SN 2002ic
are discussed.
","[{""version"":""v1"",""created"":""Thu, 16 Mar 2006 18:00:13 GMT""}]","2007-05-23"
"astro-ph/0603433","Ken'ichi Nomoto","Ken'ichi Nomoto, Nozomu Tominaga, Hideyuki Umeda, and Chiaki Kobayashi","Yields of Population III Supernovae and the Abundance Patterns of
  Extremely Metal-Poor Stars","Published in ""IAU Symp. 228: From Lithium to Uranium: Elemental
  Tracers of Early Cosmic Evolution"", ed. V. Hill, P. Francois, and F. Primas
  (Cambridge University Press) 287-296 (2005)",,"10.1017/S1743921305005843",,"astro-ph",,"  The abundance patterns of extremely metal-poor (EMP) stars provide us with
important information on nucleosynthesis in supernovae (SNe) formed in a Pop
III or EMP environment, and thus on the nature of the first stars in the
Universe. We review nucleosynthesis yields of various types of those SNe,
focusing on core-collapse (black-hole-forming) SNe with various progenitor
masses, explosion energies (including Hypernovae), and asphericity. We discuss
the implications of the observed trends in the abundance ratios among iron-peak
elements, and the large C/Fe ratio observed in certain EMP stars with
particular attention to recently discovered hyper metal-poor (HMP) stars. We
show that the abundance pattern of the HMP stars with [Fe/H] < -5 and other EMP
stars are in good accord with those of black-hole-forming supernovae, but not
pair-instability supernovae. This suggests that black-hole-forming supernovae
made important contributions to the early Galactic (and cosmic) chemical
evolution. Finally we discuss the nature of First (Pop III) Stars.
","[{""version"":""v1"",""created"":""Thu, 16 Mar 2006 18:09:36 GMT""}]","2009-11-11"
"astro-ph/0603434","Martin Laming","J. Martin Laming, Una Hwang, Balint Radics, Gergely Lekli, & Endre
  Takacs","The Polar Regions of Cassiopeia A: The Aftermath of a Gamma Ray Burst?","35 pages, 7 figures, accepted by ApJ","Astrophys.J. 644 (2006) 260-273","10.1086/503553",,"astro-ph",,"  Probably not, but it is interesting nevertheless to investigate just how
close Cas A might have come to generating such an event. Focusing on the
northeast jet filaments, we analyze the polar regions of the recently acquired
very deep 1 Ms Chandra X-ray observation. We infer that the so-called ""jet""
regions are indeed due to jets emanating from the explosion center, and not due
to polar cavities in the circumstellar medium at the time of explosion. We
place limits on the equivalent isotropic explosion energy in the polar regions
(around 2.3 x 10^52 ergs), and the opening angle of the x-ray emitting ejecta
(around 7 degrees), which give a total energy in the NE jet of order 10^50
ergs; an order of magnitude or more lower than inferred for ""typical"" GRBs.
While the Cas A progenitor and explosion exhibit many of the features
associated with GRB hosts, e.g. extensive presupernova mass loss and rotation,
and jets associated with the explosion, we speculate that the recoil of the
compact central object, with velocity 330 km/s, may have rendered the jet
unstable. In such cases the jet rapidly becomes baryon loaded, if not truncated
altogether. Although unlikely to have produced a gamma ray burst, the jets in
Cas A suggest that such outflows may be common features of core-collapse SNe.
","[{""version"":""v1"",""created"":""Thu, 16 Mar 2006 18:11:38 GMT""}]","2009-11-11"
"astro-ph/0603435","Andrew Young","A. S. Wilson, David A. Smith, A. J. Young","The Cavity of Cygnus A","5 pages, 3 figures, published in The Astrophysical Journal Letters
  2006 Volume 644 Page 9. Replaces previous version with minor corrections to
  numerical factors","Astrophys.J. 644 (2006) L9-L12","10.1086/504108",,"astro-ph",,"  In this paper, we focus on the limb-brightened, prolate spheroidal cavity of
the radio galaxy Cygnus A, as revealed by the Chandra X-ray Observatory. We use
the shock heated, thermal intracluster medium around the expanding cavity to
infer the properties of the radio synchrotron-emitting gas inside the cavity.
The gas along the N and S edges of the cavity is found to have an average
temperature of 6.0 keV, which is hotter than the temperature (4.6 keV) of the
adjacent intracluster gas. It is proposed that this hotter gas is intracluster
gas shocked by the expanding cavity. The shock is thus inferred to be weak
(Mach number 1.3, a value also inferred from the density jump at the cavity
edge) and its velocity 1,460 km/s. The total kinetic power of the expansion is
found to be 1.2 x 10^{46} erg/s, which is larger than both the total radio
power and the power emitted by the entire intracluster medium in the 2 -- 10
keV band. It appears that most of the power of the jets in Cygnus A is
currently going into heating the intracluster medium. From the derived pressure
inside the cavity, there is no conclusive evidence for a component contributing
pressure additional to the magnetic fields and relativistic particles
responsible for the synchrotron radio emission. Further, the ratio of energy
densities in positive to negative cosmic rays in Cygnus A is between 1 and 100
(the value in our Galaxy).
","[{""version"":""v1"",""created"":""Thu, 16 Mar 2006 18:59:04 GMT""},{""version"":""v2"",""created"":""Sun, 25 Jun 2006 22:37:21 GMT""}]","2009-11-11"
"astro-ph/0603436","Sudip Bhattacharyya","Sudip Bhattacharyya and Tod E. Strohmayer","Signature of Temporary Burning Front Stalling from a Non-Photospheric
  Radius Expansion Double-peaked Burst","11 pages, 3 figures, accepted for publication in ApJ Letters","Astrophys.J.641:L53-L56,2006","10.1086/503768",,"astro-ph",,"  Non-photospheric-radius-expansion (non-PRE) double-peaked bursts may be
explained in terms of spreading (and temporary stalling) of thermonuclear
flames on the neutron star surface, as we argued in a previous study of a burst
assuming polar ignition. Here we analyze Rossi X-ray Timing Explorer (RXTE)
Proportional Counter Array (PCA) data of such a burst (but with a considerably
different intensity profile from the previous one) from the low mass X-ray
binary (LMXB) system 4U 1636-536, and show that this model can qualitatively
explain the observed burst profile and spectral evolution, if we assume an
off-polar, but high-latitude ignition, and burning front stalling at a higher
latitude compared to that for the previous burst. The off-polar ignition can
account for the millisecond period brightness oscillations detected from this
burst. This is the first time oscillations have been seen from such a burst.
Our model can qualitatively explain the oscillation amplitude measured during
the first (weaker) peak, and the absence of oscillations during the second
peak. The higher latitude front stalling facilitates the first clear detection
of a signature of this stalling, which is the primary result of this work, and
may be useful for understanding thermonuclear flame spreading on neutron stars.
","[{""version"":""v1"",""created"":""Thu, 16 Mar 2006 19:12:07 GMT""}]","2009-11-11"
