"astro-ph/0607181","Rafael de Souza","Rafael S. de Souza and Reuven Opher","The Origin of Primordial Magnetic Fields","34 pages, 8 figures","Phys.Rev.D77:043529,2008","10.1103/PhysRevD.77.043529","Physical Review D, vol. 77, 043529","astro-ph",,"  (abridged) We suggest here that the large scale fields $\sim \mu$G, observed
in galaxies at both high and low redshifts by Faraday Rotation Measurements
(FRMs), have their origin in the electromagnetic fluctuations that naturally
occurred in the dense hot plasma that existed just after the QHPT. We evolve
the predicted fields to the present time. The size of the region containing a
coherent magnetic field increased due to the fusion (polymerization) of smaller
regions. Magnetic fields (MFs) $\sim 10 \mu G$ over a comoving $\sim 1$ pc
region are predicted at redshift z $\sim 10$. These fields are orders of
magnitude greater than those predicted in previous scenarios for creating
primordial magnetic fields. Line-of-sight average magnetic fields (MFs) $\sim$
$10^{-2}$ $\mu$G, valid for FRMs, are obtained over a 1 Mpc comoving region at
the redshift z $\sim$ 10.
  In the collapse to a galaxy (comoving size $\sim$ 30 kpc) at z $\sim$ 10, the
fields are amplified to $\sim 10 \mu$G. This indicates that the MFs created
immediately after the QHPT, predicted by the Fluctuation-Dissipation Theorem,
could be the origin of the $\sim \mu G$ fields observed by FRMs in galaxies at
both high and low redshifts.
","[{""version"":""v1"",""created"":""Mon, 10 Jul 2006 18:44:07 GMT""},{""version"":""v2"",""created"":""Fri, 30 Mar 2007 15:47:20 GMT""},{""version"":""v3"",""created"":""Thu, 17 Jan 2008 16:54:53 GMT""}]","2008-11-26"
"astro-ph/0607185","Paul D. Feldman","Paul D. Feldman, Roxana E. Lupu, Stephan R. McCandliss (JHU), Harold
  A. Weaver (JHU/APL), Michael F. A'Hearn (UMD), Michael J. S. Belton (Belton
  Space), Karen J. Meech (UHI)","Carbon Monoxide in Comet 9P/Tempel 1 before and after the Deep Impact
  Encounter","10 pages, 4 postscript figures. Accepted for publication in ApJ
  (Letters)","Astrophys.J.647:L61-L64,2006","10.1086/507464",,"astro-ph",,"  One of the goals of the Hubble Space Telescope program to observe periodic
comet 9P/Tempel 1 in conjunction with NASA's Deep Impact mission was to study
the generation and evolution of the gaseous coma resulting from the impact. For
this purpose, the Solar Blind Channel of the Advanced Camera for Surveys was
used with the F140LP filter which is sensitive primarily to the ultraviolet
emission (>1400 A) from the CO Fourth Positive system. Following the impact we
detected an increase in brightness, which if all due to CO corresponds to 1.5 x
10^31 molecules or a mass of 6.6 x 10^5 kg, an amount that would normally be
produced by 7-10 hours of quiescent outgassing from the comet. This number is
less than or equal to 10% of the number of water molecules excavated, and
suggests that the volatile content of the material excavated by the impact did
not differ significantly from the surface or near sub-surface material
responsible for the quiescent outgassing of the comet.
","[{""version"":""v1"",""created"":""Mon, 10 Jul 2006 18:23:08 GMT""}]","2009-11-11"
"astro-ph/0607195","Aybuke Kupcu Yoldas","Aybuke Kupcu Yoldas (MPE), Jochen Greiner (MPE), Rosalba Perna
  (Colorado/JILA)","Constraining the environment of GRB 990712 through emission line fluxes","5 pages, 3 figures, accepted for publication in A&A",,"10.1051/0004-6361:20065672",,"astro-ph",,"  The energy output in the gamma-ray burst (GRB) prompt emission and afterglow
phase is expected to photoionize the surrounding medium out to large radii.
Cooling of this gas produces line emission, particularly strong in the optical,
whose variability is a strong diagnostics of the gas density and geometry in
the close environment of the burst. We present the results of a spectral time
series analysis of the host galaxy of GRB 990712 observed up to ~6 years after
the burst. We analyze the emission line fluxes together with those of the
previous observations of the same GRB, in search for photoionization
signatures. We find that the emission line fluxes show no variation within the
uncertainities up to 6 years after the burst, and we use the measured line
intensities to set a limit on the density of the gas within a few parsecs of
the burst location. This is the first time that emission from cooling GRB
remnants is probed on years time scales.
","[{""version"":""v1"",""created"":""Mon, 10 Jul 2006 16:04:17 GMT""}]","2009-11-11"
"astro-ph/0607198","Marcella Di Criscienzo","M. Marconi, M. Cignoni, M. Di Criscienzo, V. Ripepi, F. Castelli, I.
  Musella, A. Ruoppo","Predicted properties of RR Lyrae stars in the SDSS photometric system","accepted for publication in MNRAS","Mon.Not.Roy.Astron.Soc.371:1503-1512,2006","10.1111/j.1365-2966.2006.10787.x",,"astro-ph",,"  The luminosities and effective temperatures, as well as the whole bolometric
lightcurves of nonlinear convective RR Lyrae models with 0.0001<Z<0.006 are
transformed into the SDSS photometric system. The obtained ugriz lightcurves,
mean magnitudes and colors, pulsation amplitudes and color-color loops are
shown and analytical relations connecting pulsational to intrinsic stellar
parameters, similarly to the ones currently used in the Johnson-Cousins
filters, are derived. Finally the behaviour in the color-color planes is
compared with available observations in the literature and possible systematic
uncertainties affecting this comparison are discussed.
","[{""version"":""v1"",""created"":""Mon, 10 Jul 2006 16:39:30 GMT""}]","2009-11-11"
"astro-ph/0607199","Gabriel Pratt","G.W. Pratt (MPE Garching, Germany)","X-ray observations of the mass and entropy distributions in nearby
  galaxy clusters","11 pages, 4 figures. Invited review to appear in the proceedings of
  the XLIst Rencontres de Moriond, XXVIth Astrophysics Moriond Meeting: ""From
  dark halos to light"", Eds. L.Tresse, S. Maurogordato and J. Tran Thanh Van.
  Typos corrected, added references",,,,"astro-ph",,"  I review some important aspects of the structural and statistical properties
of the nearby X-ray galaxy cluster population, discussing the new constraints
on mass profiles, the mass-temperature relation, and the entropy of the
intracluster medium which have become available from recent X-ray observations.
","[{""version"":""v1"",""created"":""Mon, 10 Jul 2006 16:51:31 GMT""},{""version"":""v2"",""created"":""Tue, 11 Jul 2006 08:40:00 GMT""},{""version"":""v3"",""created"":""Mon, 17 Jul 2006 09:04:20 GMT""}]","2007-05-23"
"astro-ph/0607200","Kumar Golap","G. Castelletti, G. Dubner, K. Golap and W. M. Goss","New VLA observations of the SNR Puppis A: the radio properties and the
  correlatoin withe the X-ray emission","14 pages, 9 figures, accepted for publication in A & A",,"10.1051/0004-6361:20065061",,"astro-ph",,"  In this paper we report on a new study of the SNR Puppis A based on VLA
observations at 1425 MHz; the improvement represents a factor of two in angular
resolution and almost ten times in sensitivity compared to the best previous
image of Puppis A. This new image is used to compare with re-processed 327 MHz
data and ROSAT and Chandra images to investigate morphological and spectral
characteristics.
","[{""version"":""v1"",""created"":""Mon, 10 Jul 2006 16:54:08 GMT""}]","2009-11-11"
"astro-ph/0607201","Michael Efroimsky","Pini Gurfil, Antonio Elipe, William Tangren, Michael Efroimsky","The Serret-Andoyer Formalism in Rigid-Body Dynamics: I. Symmetries and
  Perturbations",,"Regular Chaot. Dyn.12:389-425,2007","10.1134/S156035470704003X",,"astro-ph math.DS nlin.SI",,"  This paper reviews the Serret-Andoyer (SA) canonical formalism in rigid-body
dynamics and presents some new results. As is well known, the problem of
unsupported and unperturbed rigid rotator can be reduced. The availability of
this reduction is offered by the underlying symmetry, which stems from
conservation of the angular momentum and rotational kinetic energy. When a
perturbation is turned on, these quantities are no longer preserved.
Nonetheless, the language of reduced description remains extremely instrumental
even in the perturbed case. We describe the canonical reduction performed by
the Serret-Andoyer (SA) method, and discuss its applications to attitude
dynamics and to the theory of planetary rotation. Specifically, we consider the
case of angular-velocity-dependent torques, and discuss the
variation-of-parameters-inherent antinomy between canonicity and osculation.
Finally, we address the transformation of the Andoyer variables into the
action-angle ones, using the method of Sadov.
","[{""version"":""v1"",""created"":""Mon, 10 Jul 2006 17:16:16 GMT""},{""version"":""v2"",""created"":""Sun, 30 Jul 2006 22:23:40 GMT""},{""version"":""v3"",""created"":""Tue, 17 Jul 2007 04:37:42 GMT""}]","2009-11-11"
"astro-ph/0607202","Ettore Carretti","E. Carretti (INAF-Ira)","Limits on CMBP B-Mode Measurements by Galactic Synchrotron Observations","4 pages, 4 figures, to appear in proceedings for the conference
  ""Cosmology, Galaxy Formation and Astroparticle Physics on the pathway to the
  SKA""",,,,"astro-ph",,"  The B-Mode of the Cosmic Microwave Background Polarization (CMBP) promises to
detect the gravitational wave background left by Inflation and explore this
very early period of the Universe. In spite of its importance, however, the
cosmic signal is tiny and can be severely limited by astrophysical foregrounds.
In this contribution we discuss about one of the main contaminant, the diffuse
synchrotron emission of the Galaxy. We briefly report about recent deep
observations at high Galactic latitudes, the most interesting for CMB purposes
because of the low emission, and discuss the contraints in CMBP investigations.
The contamination competes with CMB models with T/S = 10^{-2}--10^{-3}, close
to the intrinsic limit for a 15% portion of the sky (which is T/S ~ 10^{-3}).
If confirmed by future surveys with larger sky coverage, this gives interesting
perpectives for experiments, that, targeting selected low emission regions,
could reach this theoretical limit.
","[{""version"":""v1"",""created"":""Mon, 10 Jul 2006 17:29:32 GMT""}]","2007-05-23"
"astro-ph/0607203","Ruth Murray-Clay","Ruth A. Murray-Clay and Eugene I. Chiang","Brownian Motion in Planetary Migration","Accepted to ApJ","Astrophys.J.651:1194-1208,2006","10.1086/507514",,"astro-ph",,"  A residual planetesimal disk of mass 10-100 Earth masses remained in the
outer solar system following the birth of the giant planets, as implied by the
existence of the Oort cloud, coagulation requirements for Pluto, and
inefficiencies in planet formation. Upon gravitationally scattering
planetesimal debris, planets migrate. Orbital migration can lead to resonance
capture, as evidenced here in the Kuiper and asteroid belts, and abroad in
extra-solar systems. Finite sizes of planetesimals render migration stochastic
(""noisy""). At fixed disk mass, larger (fewer) planetesimals generate more
noise. Extreme noise defeats resonance capture. We employ order-of-magnitude
physics to construct an analytic theory for how a planet's orbital semi-major
axis fluctuates in response to random planetesimal scatterings. To retain a
body in resonance, the planet's semi-major axis must not random walk a distance
greater than the resonant libration width. We translate this criterion into an
analytic formula for the retention efficiency of the resonance as a function of
system parameters, including planetesimal size. We verify our results with
tailored numerical simulations. Application of our theory reveals that capture
of Resonant Kuiper belt objects by a migrating Neptune remains effective if the
bulk of the primordial disk was locked in bodies having sizes < O(100) km and
if the fraction of disk mass in objects with sizes > 1000 km was less than a
few percent. Coagulation simulations produce a size distribution of primordial
planetesimals that easily satisfies these constraints. We conclude that
stochasticity did not interfere with, nor modify in any substantive way,
Neptune's ability to capture and retain Resonant Kuiper belt objects during its
migration.
","[{""version"":""v1"",""created"":""Mon, 10 Jul 2006 20:46:26 GMT""}]","2008-11-26"
"astro-ph/0607204","Charlie Conroy","Charlie Conroy, Francisco Prada, Jeffrey A. Newman, Darren Croton,
  Alison L. Coil, Christopher J. Conselice, Michael C. Cooper, Marc Davis, S.
  M. Faber, Brian F. Gerke, Puragra Guhathakurta, Anatoly Klypin, David C. Koo,
  Renbin Yan","Evolution in the Halo Masses of Isolated Galaxies between z~1 and z~0:
  From DEEP2 to SDSS","20 pages, 8 figures, submitted to ApJ","Astrophys.J.654:153-171,2006","10.1086/509632",,"astro-ph",,"  We measure the evolution in the virial mass-to-light ratio (M_{200}/L_B) and
virial-to-stellar mass ratio (M_{200}/M_\ast) for isolated ~ L* galaxies
between z~1 and z~0 by combining data from the DEEP2 Galaxy Redshift Survey and
the Sloan Digital Sky Survey. Utilizing the motions of satellite galaxies
around isolated galaxies, we measure line-of-sight velocity dispersions and
derive dark matter halo virial masses for these host galaxies. At both epochs
the velocity dispersion of satellites correlates with host galaxy stellar mass,
\sigma\propto M_\ast^{0.4+/-0.1}, while the relation between satellite velocity
dispersion and host galaxy B-band luminosity may grow somewhat shallower from
\sigma\propto L_B^{0.6+/-0.1} at z~1 to \sigma\propto L_B^{0.4+/-0.1} at z~0.
The evolution in M_200/M_\ast from z~1 to z~0 displays a bimodality insofar as
host galaxies with stellar mass below M_\ast ~10^{11} M_Sun/h maintain a
constant ratio (the intrinsic increase is constrained to a factor of 1.1+/-0.7)
while host galaxies above M_\ast ~10^{11} M_Sun/h experience a factor of 4+/-3
increase in their virial-to-stellar mass ratio. This result can be easily
understood if galaxies below this stellar mass scale continue to form stars
while star formation in galaxies above this scale is quenched and the dark
matter halos of galaxies both above and below this scale grow in accordance
with LCDM cosmological simulations. Host galaxies that are red in U-B color
have larger satellite dispersions and hence reside on average in more massive
halos than blue galaxies at both z~1 and z~0. The redshift and host galaxy
stellar mass dependence of M_200/M_\ast agrees qualitatively with the
Millennium Run semi-analytic model of galaxy formation. (ABRIDGED)
","[{""version"":""v1"",""created"":""Tue, 11 Jul 2006 15:10:50 GMT""}]","2008-11-26"
