"astro-ph/0609254","Davide Lazzati","Brian J. Morsony, Davide Lazzati, Mitchell C. Begelman (JILA,
  University of Colorado)","Temporal and Angular Properties of GRB Jets Emerging from Massive Stars","56 pages, 31 figures (47 postscript files). ApJ in press. Updated
  simulation results and revised according to referee comments. Manuscript with
  full resolution figures and movies at
  http://rocinante.colorado.edu/~morsony/GRB/","Astrophys.J.665:569-598,2007","10.1086/519483",,"astro-ph",,"  We study the long-term evolution of relativistic jets in collapsars and
examine the effects of viewing angle on the subsequent gamma ray bursts. We
carry out a series of high-resolution simulations of a jet propagating through
a stellar envelope in 2D cylindrical coordinates using the FLASH relativistic
hydrodynamics module. For the first time, simulations are carried out using an
adaptive mesh that allows for a large dynamic range inside the star while still
being efficient enough to follow the evolution of the jet long after it breaks
out from the star. Our simulations allow us to single out three phases in the
jet evolution: a precursor phase in which relativistic material turbulently
shed from the head of the jet first emerges from the star, a shocked jet phase
where a fully shocked jet of material is emerging, and an unshocked jet phase
where the jet consists of a free-streaming, unshocked core surrounded by a thin
boundary layer of shocked jet material. The appearance of these phases will be
different to observers at different angles. The precursor has a wide opening
angle and would be visible far off axis. The shocked phase has a relatively
narrow opening angle that is constant in time. During the unshocked jet phase
the opening angle increases logarithmically with time. As a consequence, some
observers see prolonged dead times of emission even for constant properties of
the jet injected in the stellar core. We also present an analytic model that is
able to reproduce the overall properties of the jet and its evolution. We
finally discuss the observational implications of our results, emphasizing the
possible ways to test progenitor models through the effects of jet propagation
in the star. In an appendix, we present 1D and 2D tests of the FLASH
relativistic hydrodynamics module.
","[{""version"":""v1"",""created"":""Sat, 9 Sep 2006 16:32:37 GMT""},{""version"":""v2"",""created"":""Wed, 9 May 2007 17:54:31 GMT""}]","2011-02-11"
"astro-ph/0609259","Claudio Melo","C. Melo, N. C. Santos, F. Pont, T. Guillot, G. Israelian, M. Mayor, D.
  Queloz, S. Udry","On the Age of Stars Harboring Transiting Planets","Accepted for publication in A&A",,"10.1051/0004-6361:20065954",,"astro-ph",,"  Results of photometric surveys have brought to light the existence of a
population of giant planets orbiting their host stars even closer than the hot
Jupiters (HJ), with orbital periods below 3 days. The reason why radial
velocity surveys were not able to detect these very-hot Jupiters (VHJ) is under
discussion. A possible explanation is that these close-in planets are
short-lived, being evaporated on short time-scales due to UV flux of their host
stars. In this case, stars hosting transiting VHJ planets would be
systematically younger than those in the radial velocity sample. We have used
the UVES spectrograph (VLT-UT2 telescope) to obtain high resolution spectra of
5 faint stars hosting transiting planets, namely, OGLE-TR-10, 56, 111, 113 and
TrES-1. Previously obtained CORALIE spectra of HD189733, and published data on
the other transiting planet-hosts were also used. The immediate objective is to
estimate ages via Li abundances, using the Ca II activity-age relation, and
from the analysis of the stellar rotational velocity. For the stars for which
we have spectra, Li abundances were computed as in Israelian et al. (2004)
using the stellar parameters derived in Santos et al. (2006). The chromospheric
activity index $S_{US}$ was built as the ratio of the flux within the core of
the Ca II H & K lines and the flux in two nearby continuum regions. The index
$S_{US}$ was calibrated to Mount Wilson index $S_{MW}$ allowing the computation
of the Ca II H & K corrected for the photospheric contribution. These values
were then used to derive the ages by means of the Henry et al. (1996)
activity-age relation. Bearing in mind the limitations of the ages derived by
Li abundances, chromospheric activity, and stellar rotational velocities, none
of the stars studied in this paper seem to be younger than 0.5 Gyr.
","[{""version"":""v1"",""created"":""Sat, 9 Sep 2006 17:10:39 GMT""}]","2009-11-11"
"astro-ph/0609260","Christopher Stubbs","Christopher W. Stubbs, Sara K. Slater, Yorke J. Brown, Daniel Sherman,
  R. Chris Smith, Nicholas Suntzeff, Abi Saha, John L. Tonry, Joseph Masiero,
  Stephen Rodney","Preliminary Results from Detector-Based Throughput Calibration of the
  CTIO Mosaic Imager and Blanco Telescope Using a Tunable Laser","To Appear in ""The Future of Photometric, Spectrophotometric and
  Polarimetric Standardization"" Conference Proceedings, C. Sterken ed",,,,"astro-ph",,"  We describe the scientific motivation for achieving photometric precision and
accuracy below the 1% level, and we present a calibration philosophy based on
using calibrated detectors rather than celestial sources as the fundamental
metrology reference. A description of the apparatus and methodology is
presented, as well as preliminary measurements of relative system throughput
vs. wavelength for the Mosaic imager at the CTIO Blanco 4m telescope. We
measure the throughput of the optics, filter, and detector by comparing the
flux seen by the instrument to that seen by a precisely calibrated monitor
photodiode, using a tunable laser as the illumination source. This allows us to
measure the transmission properties of the system, passband by passband, with
full pupil illumination of the entire optical train. These preliminary results
are sufficiently promising that we intend to further pursue this technique,
particularly for next-generation survey projects such as PanSTARRS and LSST.
","[{""version"":""v1"",""created"":""Sat, 9 Sep 2006 18:10:39 GMT""}]","2007-05-23"
"astro-ph/0609261","Anton Biryukov","S. Karpov, G. Beskin, A. Biryukov, V. Debur, V. Plokhotnichenko, M.
  Redfern, A. Shearer","Short time scale pulse stability of the Crab pulsar in the optical band","4 pages, 6 figures. To appear in ApSS, in the proceedings of the
  conference ""Isolated Neutron Stars: from the Interior to the Surface"",
  London, April 2006; eds. D. Page, R. Turolla and S. Zane","Astrophys.SpaceSci.308:595-599,2007","10.1007/s10509-007-9373-3",,"astro-ph",,"  The fine structure and the variations of the optical pulse shape and phase of
the Crab pulsar are studied on various time scales. The observations have been
carried out on 4-m William Hershel and 6-m BTA telescopes with APD photon
counter, photomultiplier based 4-channel photometer and PSD based panoramic
spectrophotopolarimeter with 1$\mu$s time resolution in 1994, 1999, 2003 and
2005-2006 years. The upper limit on the pulsar precession on Dec 2, 1999 is
placed in the 10 s - 2 hours time range. The evidence of a varying from set to
set fine structure of the main pulse is found in the 1999 and 2003 years data.
No such fine structure is detected in the integral pulse shape of 1994, 1999
and 2003 years.
  The drastic change of the pulse shape in the 2005-2006 years set is detected
along with the pulse shape variability and quasi-periodic phase shifts.
","[{""version"":""v1"",""created"":""Sat, 9 Sep 2006 18:12:57 GMT""}]","2008-11-26"
"astro-ph/0609262","Herman Julio Mosquera Cuesta","Herman J. Mosquera Cuesta, Carlos A. Bonilla Quintero, M. Habib Dumet,
  Cristina Furlanetto, Jefferson Morais, Rodrigo Turcati","Hubble diagram of gamma-ray bursts and prevalence of energy conditions
  in Friedmann-Lema\^itre-Robertson-Walker Cosmology","5 pages, 4 color figures, uses emulateapj.sty",,,,"astro-ph",,"  In this {\sl Letter} we construct the Hubble diagram (HD) for the standard
Friedmann-Lema\^itre-Robertson-Walker (FLRW) cosmological model after enforcing
it with the general relativistic energy conditions, heeding to investigate
whether it still stands on as the leading scenario for cosmology in face of the
distance modulus-redshift relation of a sample of GRBs that had their redshifts
properly estimated and corrected upon applying on the data analysis the {\sl
Ghirlanda relation} (Ghirlanda et al. 2004) and the recently discovered {\sl
Firmani et al. relation} (Firmani et al. 2006a). Our $\chi^2$ analysis support
the view that FLRW plus the strong energy condition (SEC) is what better fits
the GRB data. But this is not the whole story, since for a cosmological
constant $\Lambda \neq 0$ the FLRW+SEC analysis with undefined $p=p(\rho)$
suggests that $\Lambda$ is not constant anyhow, because it does not follows the
$p= \omega \rho$ HD, with $\omega=-1$. Thenceforth, one concludes that either
the cosmological constant does not exist at all, and consequently one is left
with the FLRW+SEC which fits properly the GRBs HD and there is no late-time
acceleration, or it does exist but should be time-varying. This all is contrary
to current views based on SNIa observations that advogate for an actual
constant $\Lambda$ and an accelerating universe. In connection to the results
above, this last argumentation would imply that either there is something wrong
with the SNIa interpretation regarding cosmic late-time acceleration
(Middleditch 2006) or we will have to move away from general relativity. We
would better to think that general relativity is still the most correct theory
of gravity.
","[{""version"":""v1"",""created"":""Sat, 9 Sep 2006 22:57:53 GMT""}]","2007-05-23"
"astro-ph/0609263","Pedro Gonzalez-Diaz","Pedro F. Gonzalez-Diaz and Alberto Rozas-Fernandez (IMAFF, CSIC,
  Madrid)","Accelerating Hilbert-Einstein universe without dynamic dark energy","7 pages, LaTex, to appear in Phys. Lett. B","Phys.Lett. B641 (2006) 134-138","10.1016/j.physletb.2006.08.040","IMAFF.RCA-06-11","astro-ph",,"  By using an unmodified Einstein gravity theory it is shown that all of the
speeding-up effects taking place in the current universe are entirely due to
the quantum effects associated with the background radiation or to the
combination of such effects with those derived from the presence of a
cosmological constant, without invoking any dynamic dark energy component. We
obtain that in both cases the universe accelerates at a rate slightly beyond
what is predicted by a cosmological constant but does not induce any big rip
singularity in the finite future.
","[{""version"":""v1"",""created"":""Sun, 10 Sep 2006 11:10:03 GMT""}]","2009-11-11"
"astro-ph/0609264","Sofia Feltzing","Sofia Feltzing","Abundance structure of the Galactic disk","8 pages, 6 figures, using the Mem SA It style file (included). Will
  be published as part of the proceedings from Joint Discussion 13 (Large
  Surveys) helt at the IAU Gen Assembly in Prague 2006",,,,"astro-ph",,"  The current knowledge of the abundance structure in the Milky Way is
reviewed. Special emphasis is put on recent results for stars with kinematics
typical of the thin and the thick disks, respectively, and how these results
can, apart from studying the Milky Way also give information about the origin
of the elements. Two on-going studies are high-lighted. One that presents new
data for stars with kinematics typical of the Hercules stream and one for a
small number of dwarf stars high above the galactic plane. These indicate that
the thick disk is a homogeneous structure and that the Hercules stream perhaps
is part of the metal-rich thick disk. Furthermore, new abundance determinations
for Mn for stars with kinematics typical of the thin and the thick disk are
presented. From these results the suggestion is that the observed trends for Mn
in the Milky Way disks can be explained by metallicity dependent SN II yields.
The impacts of surveys on the studies of the elemental abundance trends in the
Galaxy are discussed. It is argued that when it comes to furthering our
understanding of the abundance structure in the Galactic disk future and
ongoing surveys' major impact will be in the form of catalogues to select
targets from for high resolution spectroscopic follow-up. For a correct
interpretation of the results from these follow-up studies it is important that
the surveys have well understood completeness characteristics.
","[{""version"":""v1"",""created"":""Sun, 10 Sep 2006 12:23:00 GMT""}]","2007-05-23"
"astro-ph/0609265","Lars Samuelsson","Lars Samuelsson, Nils Andersson","Neutron Star Asteroseismology. Axial Crust Oscillations in the Cowling
  Approximation","14 pages, 1 table, 4 figures. v2: Typos corrected, references added
  and a bug in the code was fixed which slightly modifies the figures but
  leaves the conclusions unchanged","Mon.Not.Roy.Astron.Soc.374:256-268,2007","10.1111/j.1365-2966.2006.11147.x",,"astro-ph",,"  Recent observations of quasi-periodic oscillations in the aftermath of giant
flares in soft gamma-ray repeaters suggest a close coupling between the seismic
motion of the crust after a major quake and the modes of oscillations in a
magnetar. In this paper we consider the purely elastic modes of oscillation in
the crust of a neutron star in the relativistic Cowling approximation
(disregarding any magnetic field). We determine the axial crust modes for a
large set of stellar models, using a state-of-the-art crust equation of state
and a wide range of core masses and radii. We also devise useful approximate
formulae for the mode-frequencies. We show that the relative crust thickness is
well described by a function of the compactness of the star and a parameter
describing the compressibility of the crust only. Considering the observational
data for SGR 1900+14 and SGR 1806-20, we demonstrate how our results can be
used to constrain the mass and radius of an oscillating neutron star.
","[{""version"":""v1"",""created"":""Sun, 10 Sep 2006 15:23:37 GMT""},{""version"":""v2"",""created"":""Tue, 17 Oct 2006 11:19:58 GMT""}]","2008-11-26"
"cond-mat/0609221","Gianluigi Catelani","X. S. Wu, P.W. Adams, G. Catelani","Density of States, Entropy, and the Superconducting Pomeranchuk Effect
  in Pauli-Limited Al Films","9 pages, 5 figures; to be published in Phys. Rev. B","Phys. Rev. B 74, 144519 (2006)","10.1103/PhysRevB.74.144519",,"cond-mat.supr-con",,"  We present low temperature tunneling density of states measurements of
Pauli-limited Al films in which the Zeeman and orbital contributions to the
critical field are comparable. We show that films in the thickness range of 6-7
nm exhibit a reentrant parallel critical field transition which is associated
with a high entropy superconducting phase, similar to the high entropy solid
phase of 3He responsible for the Pomeranchuk effect. This phase is
characterized by an excess of states near the Fermi energy so long as the
parallel critical field transition remains second order. Theoretical fits to
the zero bias tunneling conductance are in good agreement with the data well
below the transition but theory deviates significantly near the transition. The
discrepancy is a consequence of the emergence of e-e interaction correlations
as one enters the normal state.
","[{""version"":""v1"",""created"":""Sat, 9 Sep 2006 17:21:24 GMT""}]","2007-05-23"
"cond-mat/0609222","Wei Zhou","W. Zhou and T. Yildirim","Lattice Dynamics of Metal-Organic Frameworks (MOFs): Neutron Inelastic
  Scattering and First-Principles Calculations",,,"10.1103/PhysRevB.74.180301",,"cond-mat.mtrl-sci",,"  By combining neutron inelastic scattering (NIS) and first-principles
calculations, we have investigated the lattice dynamics of MOF5. The structural
stability of MOF5 was evaluated by calculating the three cubic elastic
constants. We find that the shear modulus, c44 = 1.16 GPA, is unusually small,
while two other moduli are relatively large (i.e. c11 = 29.42 GPa and c12 =
12.56 GPa). We predict that MOF5 is very close to structural instability and
may yield interesting new phases under high pressure and strain. The phonon
dispersion curves and phonon density of states were directly calculated and our
simulated NIS spectrum agrees very well with our experimental data. Several
interesting phonon modes are discussed, including the softest twisting modes of
the organic linker.
","[{""version"":""v1"",""created"":""Sat, 9 Sep 2006 17:42:21 GMT""}]","2009-11-11"
